time,sst_coast,sst_offshore,sst_upwelling_dif
2023-08-06 09:00:00,285.447,295.792,-10.34499999999997
2023-08-07 09:00:00,284.59999999999997,295.897,-11.297000000000025
2023-08-08 09:00:00,284.339,295.931,-11.591999999999985
2023-08-09 09:00:00,286.86699999999996,295.837,-8.970000000000027
2023-08-10 09:00:00,287.217,295.846,-8.629000000000019
2023-08-11 09:00:00,287.248,296.063,-8.814999999999998
2023-08-12 09:00:00,287.214,295.892,-8.677999999999997
2023-08-13 09:00:00,287.83,295.626,-7.795999999999992
2023-08-14 09:00:00,288.80499999999995,295.578,-6.773000000000025
2023-08-15 09:00:00,288.948,295.585,-6.6370000000000005
2023-08-16 09:00:00,288.983,295.197,-6.213999999999999
2023-08-17 09:00:00,289.166,294.981,-5.814999999999998
2023-08-18 09:00:00,289.709,294.806,-5.09699999999998
2023-08-19 09:00:00,289.537,294.45799999999997,-4.920999999999992
2023-08-20 09:00:00,289.36199999999997,294.143,-4.781000000000006
2023-08-21 09:00:00,289.298,294.037,-4.738999999999976
2023-08-22 09:00:00,289.05699999999996,294.015,-4.958000000000027
2023-08-23 09:00:00,289.025,293.936,-4.911000000000001
2023-08-24 09:00:00,289.113,293.938,-4.824999999999989
2023-08-25 09:00:00,289.77799999999996,294.118,-4.340000000000032
2023-08-26 09:00:00,289.786,294.219,-4.432999999999993
2023-08-27 09:00:00,289.777,294.152,-4.375
2023-08-28 09:00:00,289.637,294.34999999999997,-4.712999999999965
2023-08-29 09:00:00,289.21299999999997,294.59499999999997,-5.382000000000005
2023-08-30 09:00:00,288.784,294.60299999999995,-5.81899999999996
2023-08-31 09:00:00,286.303,294.513,-8.20999999999998
2023-09-01 09:00:00,286.46599999999995,294.38,-7.914000000000044
2023-09-02 09:00:00,287.16299999999995,294.056,-6.893000000000029
2023-09-03 09:00:00,287.364,294.07099999999997,-6.706999999999994
2023-09-04 09:00:00,287.599,294.135,-6.536000000000001
2023-09-05 09:00:00,287.59999999999997,294.166,-6.566000000000031
2023-09-06 09:00:00,287.50699999999995,294.253,-6.746000000000038
2023-09-07 09:00:00,288.23499999999996,294.72799999999995,-6.492999999999995
2023-09-08 09:00:00,288.44,294.887,-6.447000000000003
2023-09-09 09:00:00,288.405,294.981,-6.576000000000022
2023-09-10 09:00:00,288.17999999999995,294.96999999999997,-6.7900000000000205
2023-09-11 09:00:00,288.10299999999995,294.748,-6.645000000000039
2023-09-12 09:00:00,288.029,294.82899999999995,-6.7999999999999545
2023-09-13 09:00:00,287.638,295.02299999999997,-7.384999999999991
2023-09-14 09:00:00,286.94899999999996,294.97299999999996,-8.024000000000001
2023-09-15 09:00:00,287.104,294.803,-7.699000000000012
2023-09-16 09:00:00,288.359,294.48499999999996,-6.125999999999976
2023-09-17 09:00:00,287.972,294.45599999999996,-6.4839999999999804
2023-09-18 09:00:00,287.984,294.739,-6.7549999999999955
2023-09-19 09:00:00,288.227,294.74399999999997,-6.516999999999996
2023-09-20 09:00:00,288.164,294.726,-6.562000000000012
2023-09-21 09:00:00,287.883,294.518,-6.634999999999991
2023-09-22 09:00:00,288.241,294.337,-6.096000000000004
2023-09-23 09:00:00,288.483,294.277,-5.793999999999983
2023-09-24 09:00:00,288.474,294.13599999999997,-5.661999999999978
2023-09-25 09:00:00,288.34,294.162,-5.822000000000003
2023-09-26 09:00:00,288.20099999999996,293.839,-5.638000000000034
2023-09-27 09:00:00,288.15299999999996,293.70399999999995,-5.550999999999988
2023-09-28 09:00:00,288.102,293.631,-5.528999999999996
2023-09-29 09:00:00,288.15999999999997,293.58299999999997,-5.423000000000002
