time,sst_at_location,sst_offshore,sst_upwelling_dif
2023-06-21 09:00:00,290.524,289.126,1.3980000000000246
2023-06-22 09:00:00,290.48699999999997,289.04699999999997,1.4399999999999977
2023-06-23 09:00:00,290.465,289.025,1.4399999999999977
2023-06-24 09:00:00,290.04999999999995,289.597,0.45299999999997453
2023-06-25 09:00:00,290.577,289.668,0.9089999999999918
2023-06-26 09:00:00,289.63599999999997,289.67699999999996,-0.04099999999999682
2023-06-27 09:00:00,289.515,289.75399999999996,-0.2389999999999759
2023-06-28 09:00:00,289.41299999999995,289.804,-0.39100000000001955
2023-06-29 09:00:00,289.532,290.24399999999997,-0.7119999999999891
2023-06-30 09:00:00,289.56399999999996,290.542,-0.9780000000000086
2023-07-01 09:00:00,290.81,290.55199999999996,0.2580000000000382
2023-07-02 09:00:00,290.87899999999996,290.46599999999995,0.4130000000000109
2023-07-03 09:00:00,290.95399999999995,290.034,0.9199999999999591
2023-07-04 09:00:00,290.90599999999995,290.063,0.8429999999999609
2023-07-05 09:00:00,290.763,289.601,1.1619999999999777
2023-07-06 09:00:00,290.501,288.85499999999996,1.646000000000015
2023-07-07 09:00:00,290.257,288.887,1.3700000000000045
2023-07-08 09:00:00,290.09099999999995,289.71999999999997,0.3709999999999809
2023-07-09 09:00:00,290.04999999999995,289.971,0.07899999999995089
2023-07-10 09:00:00,290.25399999999996,289.928,0.325999999999965
2023-07-11 09:00:00,290.714,289.88899999999995,0.8250000000000455
2023-07-12 09:00:00,290.792,289.94,0.8519999999999754
2023-07-13 09:00:00,291.01599999999996,292.60699999999997,-1.5910000000000082
2023-07-14 09:00:00,291.01399999999995,293.08299999999997,-2.069000000000017
2023-07-15 09:00:00,290.953,293.12899999999996,-2.1759999999999877
2023-07-16 09:00:00,291.774,292.99899999999997,-1.224999999999966
2023-07-17 09:00:00,291.736,292.953,-1.2169999999999845
2023-07-18 09:00:00,291.676,293.046,-1.3700000000000045
2023-07-19 09:00:00,291.794,293.512,-1.7180000000000177
2023-07-20 09:00:00,291.854,293.767,-1.913000000000011
2023-07-21 09:00:00,291.351,293.72499999999997,-2.373999999999967
2023-07-22 09:00:00,291.599,294.082,-2.483000000000004
2023-07-23 09:00:00,291.495,294.239,-2.7439999999999714
