,amplitude,smoothed_amplitude,amplitude_log
2024-03-13 21:30:00,334.8602427107575,460.70626061457085,0.5307123141437923
2024-03-13 22:00:00,292.8372394813914,386.6769155980495,0.5297590401222789
2024-03-13 22:30:00,127.93275300941845,292.64862345216306,0.5285268846909746
2024-03-13 23:00:00,-50.465417001643964,176.29120454998073,0.5269676959074341
2024-03-13 23:30:00,135.31654561078466,126.40528027498752,0.5262871200402917
2024-03-14 00:00:00,248.03079170390743,115.20366833061652,0.5261332757839864
2024-03-14 00:30:00,249.02230091371501,145.47605530669068,0.5265481719296888
2024-03-14 01:00:00,352.3222525680354,246.17297269911052,0.5279087705236342
2024-03-14 01:30:00,294.7853497629524,286.0401737371525,0.5284393660940181
2024-03-14 02:00:00,247.659872669491,285.94744397854834,0.5284381371605194
2024-03-14 02:30:00,325.99409284356824,305.19039196101164,0.5286926444562438
2024-03-14 03:00:00,331.01872040588466,299.86450892047395,0.5286223080122368
2024-03-14 03:30:00,321.4262301080294,306.5247290067432,0.5287102540230835
2024-03-14 04:00:00,303.7712767787183,320.55258003405004,0.5288950831870923
2024-03-14 04:30:00,310.38440810499327,316.6501588494063,0.52884372026176
2024-03-14 05:00:00,328.1171826769039,315.92477441716113,0.5288341682340103
2024-03-14 05:30:00,318.56728133442004,315.2100372237588,0.5288247549828832
2024-03-14 06:00:00,235.6709992197599,298.1849678340192,0.5286001106659663
2024-03-14 06:30:00,276.82295215019644,289.79460384531995,0.5284891026975461
2024-03-14 07:00:00,285.5845675259058,279.1614500575704,0.52834813772915
2024-03-14 07:30:00,274.932760698163,268.2528198985062,0.5282031894486464
2024-03-14 08:00:00,265.0864319857559,275.6066780900052,0.5283009406710822
2024-03-14 08:30:00,297.90803413081034,280.8779485851586,0.5283709150906287
2024-03-14 09:00:00,319.7633877816818,289.42265364910264,0.5284841770747128
2024-03-14 09:30:00,380.65505272316636,315.85322665535347,0.5288332259976213
2024-03-14 10:00:00,256.4412010275919,313.6919189158125,0.5288047563132495
2024-03-14 10:30:00,419.51039633180756,344.09250946606176,0.5292040188479894
2024-03-14 11:00:00,374.790810251542,357.84936508352683,0.5293838576986847
2024-03-14 11:30:00,395.1152677291052,361.46441883501154,0.5294310303418771
2024-03-14 12:00:00,412.70293748116643,400.52985294840516,0.5299385338271672
2024-03-14 12:30:00,418.18591694529283,400.1987331017765,0.5299342494890674
2024-03-14 13:00:00,357.2943363788811,395.8246146336113,0.5298776254623611
2024-03-14 13:30:00,254.85052960467067,360.75843010250264,0.5294218207309431
2024-03-14 14:00:00,329.348389086576,339.91979300385503,0.5291493678156928
2024-03-14 14:30:00,356.8689188415953,324.5905434779306,0.5289481856788835
2024-03-14 15:00:00,536.6747613864336,369.4356497298188,0.5295349208211716
2024-03-14 15:30:00,603.73258877112,456.65616452143115,0.5306605355751425
2024-03-14 16:00:00,726.285247206404,555.8903790513881,0.5319170043136636
2024-03-14 16:30:00,718.3461557081275,646.2596882680213,0.5330396522091647
2024-03-14 17:00:00,605.2487485422189,663.4031850569676,0.5332503661504991
2024-03-14 17:30:00,592.3468633739906,660.5567537076852,0.5332154292941879
2024-03-14 18:00:00,456.1275779456668,593.0173363925009,0.5323806724298897
2024-03-14 18:30:00,574.1999453139778,556.9807837939634,0.5319306712344075
2024-03-14 19:00:00,766.8467004838478,597.3802717793706,0.5324349346379094
2024-03-14 19:30:00,991.2969718932471,697.1177989091848,0.5336626971086837
2024-03-14 20:00:00,848.400101799747,795.1859298727048,0.5348468317474359
2024-03-14 20:30:00,737.3956410205604,835.9848537993505,0.5353329277626715
2024-03-14 21:00:00,660.1048325664653,809.2993868200049,0.5350154137877604
2024-03-14 21:30:00,804.6754542102155,762.644007399247,0.5344563834240097
2024-03-14 22:00:00,597.926663941535,700.025647934694,0.5336981330587882
2024-03-14 22:30:00,365.40091080970006,607.0269653819788,0.5325547443676755
2024-03-14 23:00:00,399.01423181356455,541.7543151937537,0.5317395544932846
2024-03-14 23:30:00,400.7652932079157,440.7767749431787,0.530457110093383
2024-03-15 00:00:00,501.8920228968111,416.7681146819977,0.5301482799535397
2024-03-15 00:30:00,467.45636551083777,442.2819783572821,0.5304764211867173
2024-03-15 01:00:00,548.8520494971044,479.7414327781671,0.5309550966845995
2024-03-15 01:30:00,579.3872925314918,524.3969326090612,0.5315209758595559
2024-03-15 02:00:00,510.7094838477431,526.6012978467942,0.5315487774939789
2024-03-15 02:30:00,598.2236603011831,559.2931215443805,0.5319596437368523
2024-03-15 03:00:00,702.2373809777592,597.6394544145443,0.532438156632425
2024-03-15 03:30:00,528.2071901743398,584.8444288252563,0.5322788982595
2024-03-15 04:00:00,528.39458461168,589.2657040162404,0.5323339753348342
2024-03-15 04:30:00,501.9982063197876,565.2093405208915,0.5320337100665651
2024-03-15 05:00:00,506.55545279152363,516.2888584743326,0.5314186095924402
2024-03-15 05:30:00,468.89429536795626,501.4606347727368,0.5312309649519759
2024-03-15 06:00:00,395.4488361749756,468.22419766356063,0.530808313812285
2024-03-15 06:30:00,398.19708657041514,442.2739177262175,0.5304763177882852
2024-03-15 07:00:00,453.2227887499684,428.94075171582875,0.5303050507868554
2024-03-15 07:30:00,462.2667327585678,427.2838610634816,0.5302837348830403
2024-03-15 08:00:00,483.9950504495339,449.4204146321212,0.5305679229713169
2024-03-15 08:30:00,325.09130011367046,431.14396801793504,0.5303333839115618
2024-03-15 09:00:00,463.8385671347513,433.7979126141307,0.5303674963012903
2024-03-15 09:30:00,638.6225373836421,477.8868637703994,0.5309314841754195
2024-03-15 10:00:00,466.2334408337922,473.44646136646395,0.5308749123547075
2024-03-15 10:30:00,436.5361212018809,501.30766663851654,0.5312290262676236
2024-03-15 11:00:00,395.01668083037947,484.10219506242356,0.5310105830935016
2024-03-15 11:30:00,438.65113474111206,434.109344401791,0.5303714980587457
2024-03-15 12:00:00,453.5992456575668,430.9507956077347,0.530330900248984
2024-03-15 12:30:00,418.6921732500219,426.4898086197699,0.5302735168172332
2024-03-15 13:00:00,420.8813449043385,432.9559746382597,0.5303566764961849
2024-03-15 13:30:00,382.3795911896454,418.888088750393,0.5301756113075831
