,amplitude,smoothed_amplitude,amplitude_log
2023-06-24 06:00:00,-1163.9501827605422,-887.1354321696339,0.8311350689279343
2023-06-24 06:30:00,-1158.8023973473423,-1073.0993527241308,0.7910050274024157
2023-06-24 07:00:00,-1058.468585449875,-1080.996063947142,0.7889856211952304
2023-06-24 07:30:00,-1181.2618257275128,-1140.6207478213182,0.7726056622442578
2023-06-24 08:00:00,-1222.9921330245418,-1155.381235387318,0.7682027649772298
2023-06-24 08:30:00,-955.2722789407753,-1104.4987057856763,0.7827784020717615
2023-06-24 09:00:00,-747.7479509776924,-1026.8185471676306,0.8022362061495253
2023-06-24 09:30:00,-573.7821841430185,-874.948636771507,0.8333707639732214
2023-06-24 10:00:00,-838.2583925144692,-778.7652016439888,0.8497593018940853
2023-06-24 10:30:00,-701.1374928444111,-715.2315051198977,0.8595313536672776
2023-06-24 11:00:00,-627.4920420068846,-685.1675278771959,0.8639062418303235
2023-06-24 11:30:00,-566.7322819804514,-683.405052336554,0.8641581068470351
2023-06-24 12:00:00,-508.4755906363751,-600.9593518670306,0.8754152255435872
2023-06-24 12:30:00,-475.0214473677475,-544.4303404978647,0.8825955650324607
2023-06-24 13:00:00,-384.9465930445976,-483.79397825729285,0.8898721826008925
2023-06-24 13:30:00,-242.1788899612708,-402.65563025249776,0.8990004469960741
2023-06-24 14:00:00,-246.38999198069033,-337.13423058857654,0.9059217966974271
2023-06-24 14:30:00,-152.7251914002158,-256.56016659669365,0.9139473067407602
2023-06-24 15:00:00,-235.39038602489774,-219.17111484176866,0.9175061358371155
2023-06-24 15:30:00,-171.80848746642917,-201.57851421805825,0.9191468357117701
2023-06-24 16:00:00,-162.90306106582076,-180.70678148934087,0.9210662993513937
2023-06-24 16:30:00,-212.61607831248864,-195.67950321740906,0.9196922789993964
2023-06-24 17:00:00,-249.79143120990477,-199.27976451366084,0.9193596643576001
2023-06-24 17:30:00,-237.8916354536068,-215.80055151045525,0.9178221201771892
2023-06-24 18:00:00,-253.46018262596724,-238.43983190049187,0.9156845030848825
2023-06-24 18:30:00,-187.29737272460014,-232.11015550351974,0.916285781731713
2023-06-24 19:00:00,-241.36944096837806,-230.00465794313806,0.9164851622790728
2023-06-24 19:30:00,-216.2425090334517,-224.59237633809929,0.9169962500949705
2023-06-24 20:00:00,-203.16956071204427,-212.01972085961853,0.9181756349293212
2023-06-24 20:30:00,-148.1302647057875,-202.2279438549154,0.919086644020534
2023-06-24 21:00:00,-77.4991161044429,-161.2603626389316,0.9228289929857055
2023-06-24 21:30:00,-80.2765500812493,-127.268872900881,0.9258526405164327
2023-06-24 22:00:00,-90.5346620905348,-99.11014824550362,0.9283041426686859
2023-06-24 22:30:00,-130.5018559170587,-94.70304604832143,0.9286835860871959
2023-06-24 23:00:00,-142.11545991595062,-110.85713200119835,0.9272871854128736
2023-06-24 23:30:00,-158.78104862875412,-130.48325663807455,0.9255697679881997
2023-06-25 00:00:00,-214.66664399573455,-161.51625211437448,0.9228059560986503
2023-06-25 00:30:00,-210.36574615179293,-181.48222467305806,0.9209955014937043
2023-06-25 01:00:00,-247.02083596210852,-207.70856868459754,0.9185775407086532
2023-06-25 01:30:00,-278.5540286671955,-237.65181369420787,0.9157595148133947
2023-06-25 02:00:00,-282.61916156662636,-254.63994308693083,0.9141325262699602
