datetime,arrival,departure,balance
2024-01-09 08:00:00,0.7769423558897243,0.07460999321727334,0.8649051779245686
2024-01-09 08:30:00,0.6862155388471178,0.06669681211847163,0.8107820157681653
2024-01-09 09:00:00,0.5954887218045113,0.05878363101966991,0.7566588536117622
2024-01-09 09:30:00,0.4167919799498747,0.045331223151706984,0.649051779245685
2024-01-09 10:00:00,0.23809523809523808,0.03187881528374407,0.5414447048796079
2024-01-09 10:30:00,0.17268170426065163,0.035609314944607735,0.4979757085020243
2024-01-09 11:00:00,0.10726817042606517,0.0393398146054714,0.45450671212444066
2024-01-09 11:30:00,0.09507101086048454,0.05019217725525661,0.44161517153206903
2024-01-09 12:00:00,0.08287385129490393,0.06104453990504183,0.4287236309396974
2024-01-09 12:30:00,0.07761069340016709,0.06794031200542618,0.4221180481568293
2024-01-09 13:00:00,0.07234753550543024,0.07483608410581054,0.4155124653739612
2024-01-09 13:30:00,0.06725146198830409,0.117793352927877,0.3920200298316642
2024-01-09 14:00:00,0.06215538847117794,0.16075062174994348,0.36852759428936716
2024-01-09 14:30:00,0.06257309941520468,0.2502826136106715,0.32660345194971235
2024-01-09 15:00:00,0.06299081035923142,0.3398146054713995,0.28467930961005755
2024-01-09 15:30:00,0.07059314954051796,0.5196699073027357,0.20477306626891115
2024-01-09 16:00:00,0.07819548872180451,0.6995252091340719,0.12486682292776476
2024-01-09 16:30:00,0.08504594820384294,0.7950486095410355,0.08422118048156829
2024-01-09 17:00:00,0.09189640768588136,0.8905720099479991,0.04357553803537183
2024-01-09 17:30:00,0.07167919799498747,0.7411259326249152,0.10110803324099724
2024-01-09 18:00:00,0.05146198830409357,0.5916798553018313,0.15864052844662263
2024-01-09 18:30:00,0.034753550543024224,0.4214334162333258,0.22821223098231408
2024-01-09 19:00:00,0.01804511278195489,0.25118697716482025,0.29778393351800553
2024-01-09 19:30:00,0.01595655806182122,0.1883337101514809,0.3260707436607714
2024-01-09 20:00:00,0.013868003341687552,0.12548044313814152,0.3543575538035372
2024-01-09 20:30:00,0.011695906432748537,0.09518426407415781,0.3672490943959088
2024-01-09 21:00:00,0.009523809523809525,0.0648880850101741,0.38014063498828043
2024-01-09 21:30:00,0.009022556390977444,0.05787926746552114,0.3831238014063499
2024-01-09 22:00:00,0.008521303258145364,0.05087044992086819,0.38610696782441933
2024-01-09 22:30:00,0.0056808688387635755,0.043748586931946644,0.3876518218623482
2024-01-09 23:00:00,0.0028404344193817877,0.036626723943025095,0.389196675900277
2024-01-09 23:30:00,0.0015873015873015873,0.02667872484738865,0.3930854464095461
2024-01-10 00:00:00,0.0003341687552213868,0.016730725751752204,0.39697421691881524
2024-01-10 00:30:00,0.000278473962684489,0.013979953274549702,0.3982349598693089
2024-01-10 01:00:00,0.00022277917014759124,0.0112291807973472,0.3994957028198025
2024-01-10 01:30:00,0.0001670843776106934,0.008478408320144699,0.4007564457702962
2024-01-10 02:00:00,0.00011138958507379562,0.005727635842942197,0.40201718872078984
2024-01-10 02:30:00,5.569479253689782e-05,0.002976863365739695,0.40327793167128345
2024-01-10 03:00:00,0.0,0.00022609088853719196,0.4045386746217771
2024-01-10 03:30:00,0.0001670843776106934,0.0004521817770743839,0.4045386746217771
2024-01-10 04:00:00,0.0003341687552213868,0.0006782726656115759,0.4045386746217771
2024-01-10 04:30:00,0.043525480367585634,0.0023739543296405156,0.4312806307266141
2024-01-10 05:00:00,0.08671679197994987,0.004069635993669455,0.4580225868314511
2024-01-10 05:30:00,0.14995822890559732,0.01062627176124802,0.49525889622842534
2024-01-10 06:00:00,0.21319966583124478,0.017182907528826587,0.5324952056253995
2024-01-10 06:30:00,0.3139515455304929,0.027130906624463033,0.5920519923290006
2024-01-10 07:00:00,0.414703425229741,0.03707890572009948,0.6516087790326017
2024-01-10 07:30:00,0.5467000835421888,0.0561835858014922,0.7267739186021734
2024-01-10 08:00:00,0.6786967418546366,0.07528826588288492,0.8019390581717452
2024-01-10 08:30:00,0.6635756056808688,0.06556635767578567,0.7968783294268059
2024-01-10 09:00:00,0.6484544695071011,0.05584444946868641,0.7918176006818666
2024-01-10 09:30:00,0.43299916457811194,0.04747908659281031,0.6583741743021522
2024-01-10 10:00:00,0.21754385964912282,0.03911372371693421,0.5249307479224377
2024-01-10 10:30:00,0.16775271512113618,0.04013113271535157,0.49270189644150864
2024-01-10 11:00:00,0.11796157059314955,0.04114854171376894,0.4604730449605796
2024-01-10 11:30:00,0.10217209690893901,0.05030522269952521,0.44608992115917323
2024-01-10 12:00:00,0.08638262322472849,0.05946190368528148,0.4317067973577669
2024-01-10 12:30:00,0.0761904761904762,0.07393172055166176,0.41838909013424247
2024-01-10 13:00:00,0.06599832915622389,0.08840153741804205,0.4050713829107181
2024-01-10 13:30:00,0.06516290726817042,0.13361971512548043,0.38323034306413806
2024-01-10 14:00:00,0.06432748538011696,0.17883789283291884,0.3613893032175581
2024-01-10 14:30:00,0.06700083542188805,0.2558218403798327,0.32681653526528875
2024-01-10 15:00:00,0.06967418546365915,0.33280578792674653,0.2922437673130194
2024-01-10 15:30:00,0.08638262322472849,0.4689125028261361,0.2387598551033454
2024-01-10 16:00:00,0.10309106098579783,0.6050192177255257,0.1852759428936714
2024-01-10 16:30:00,0.10342522974101921,0.7269952520913407,0.1280098018325165
2024-01-10 17:00:00,0.1037593984962406,0.8489712864571558,0.0707436607713616
2024-01-10 17:30:00,0.07761069340016709,0.7210038435451052,0.11437246963562753
2024-01-10 18:00:00,0.05146198830409357,0.5930364006330545,0.15800127849989345
2024-01-10 18:30:00,0.03826232247284879,0.41905946190368526,0.23156829320264224
2024-01-10 19:00:00,0.02506265664160401,0.24508252317431609,0.305135307905391
2024-01-10 19:30:00,0.018295739348370928,0.18177707438390234,0.33065203494566375
2024-01-10 20:00:00,0.011528822055137845,0.11847162559348859,0.3561687619859365
2024-01-10 20:30:00,0.012614870509607351,0.1038887632828397,0.3637332196888984
2024-01-10 21:00:00,0.01370091896407686,0.08930590097219082,0.3712976773918602
2024-01-10 21:30:00,0.012364243943191312,0.06545331223151707,0.38168548902620925
2024-01-10 22:00:00,0.011027568922305764,0.04160072349084332,0.3920733006605583
2024-01-10 22:30:00,0.007435254803675856,0.03707890572009948,0.391913488173876
2024-01-10 23:00:00,0.0038429406850459483,0.03255708794935564,0.3917536756871937
2024-01-10 23:30:00,0.0023391812865497076,0.02475695229482252,0.39447048796079265
2024-01-11 00:00:00,0.000835421888053467,0.016956816640289397,0.39718730023439164
2024-01-11 00:30:00,0.0005012531328320802,0.010739317205516618,0.39990411250799063
2024-01-11 01:00:00,0.0001670843776106934,0.0045218177707438394,0.4026209247815896
2024-01-11 01:30:00,0.0001392369813422445,0.0038058632903760644,0.4029405497549542
2024-01-11 02:00:00,0.00011138958507379562,0.00308990881000829,0.40326017472831877
2024-01-11 02:30:00,8.35421888053467e-05,0.0023739543296405156,0.40357979970168334
