FARB,JRSC,LLNL,ADAM
0.49241126414847686,0.4958354510174065,0.5007917362620362,0.4989757843328
0.4921743592634709,0.49632323936679873,0.5015081632641447,0.49918834687014374
0.49223251521395117,0.4963513216436919,0.49960713502952414,0.4991747471557788
0.49219340530227557,0.4976064603222725,0.4992957948215697,0.49896145029785166
0.4921734148521541,0.49840704900404464,0.49912758788978645,0.49889336582729743
0.4918305199615542,0.49921837243462863,0.49911249735977453,0.4988240930173868
0.49154052993581077,0.5020539511503772,0.499213856443912,0.49874049272466725
0.49219272688751925,0.5087660487368656,0.4991999267771129,0.49879029244207357
0.4930665845740477,0.5165489247533255,0.5001759623944161,0.4986560159957695
0.4934675654172228,0.5200001603098388,0.5059055106560916,0.49850609479579794
0.4938217973425502,0.5215912571542398,0.5073203371067466,0.49834074243825355
0.49317400959500646,0.52345268994102,0.5126516639897127,0.498249286547084
0.4925955156535253,0.5221202101377493,0.5076084701509157,0.49824371343708684
0.49270318195131313,0.5217976513839276,0.4997128357651123,0.49829257817126843
0.4928420012211167,0.5203065915433251,0.49899503351090607,0.4984283684475819
0.49297470570574614,0.5182336007040811,0.4978873607064461,0.49861505549839175
0.4926519435386085,0.5188167009848559,0.49733516015265833,0.49862434287882307
0.4918430227377251,0.5190100536903932,0.4973694407541231,0.49870102702087377
0.49085405924580794,0.5195056898659355,0.49764643965234556,0.4987931063195298
0.48989976820327313,0.5206494185376191,0.49804215453511086,0.4988314021733405
0.48941162521678205,0.5215328852292679,0.4982766990785626,0.49906222929444183
0.48915044478603664,0.5251620923262617,0.4986102352329402,0.4992329843974357
0.4894415418975748,0.52809432638018,0.49897475688634296,0.4993866542662003
0.48975439664915066,0.5304717126400005,0.49928408424560755,0.4994880035131576
0.48995751593123976,0.5308396844032379,0.49970997881264884,0.4995882452294974
0.49042672981126656,0.5294855008985295,0.5007898964113857,0.4997104189807688
0.49113896058375045,0.5278200058941529,0.5043979423458149,0.4998529426124243
0.49222511031792615,0.5251397519099157,0.5084853373966746,0.5001102138841146
0.4935341308776009,0.5233840325042152,0.5114630285094118,0.5009468196246782
0.4943297233611781,0.5210391735605336,0.512859291613709,0.5017685928636428
0.49486029851105484,0.5183063446143922,0.5140346716825805,0.5019565430032217
0.4950531347463566,0.5167285445686155,0.5123663960596602,0.502361770505796
0.49464704778143265,0.514329488723639,0.5111554952575739,0.5027495293681861
0.4945731780471166,0.5116932598466838,0.5092329382406704,0.5031161643205753
0.49468773862454224,0.5117323123377658,0.5050730475363991,0.5035722666523441
0.4945927147256314,0.5128911686858882,0.5064675314354983,0.5033909588706647
0.4940665251173531,0.5122781012770904,0.5070047296599354,0.5030454655846165
0.4934804406878944,0.5095199015200771,0.5061402999944437,0.5019710622939203
0.49245746319982436,0.5001507113883806,0.5072266029078775,0.5009822044531582
0.4915288423886485,0.4990240057877327,0.5044269983246696,0.5003260449196345
0.49126481976887765,0.4985862655703065,0.5017330460106534,0.4999561133079074
0.4912550216634932,0.49871265591554137,0.5011280598297554,0.4998730366562235
0.49180020047386847,0.49928814911230224,0.5014798949018916,0.4998107162074245
0.49207845484548035,0.4995336370650123,0.5004943229182135,0.49975783268453333
0.4925044921035795,0.49960991326705173,0.49984998287810517,0.49968947692369103
0.4926472001939962,0.4995487223129262,0.4997544763899175,0.49676246327369245
0.49224133391806146,0.49970307999958186,0.49960089405331326,0.4966658491583947
0.4922568557020223,0.4999959205871358,0.5011629228801441,0.49661150309583446
0.4923059588350787,0.49983820379310884,0.5032726634746872,0.4965261029003402
0.4927304108000646,0.4998723302835515,0.5026142256737185,0.499382217020064
0.49349226327398027,0.49970318741812364,0.5013108335062685,0.4994447796245624
0.4948902648303418,0.4993718392565196,0.4994399200674925,0.49945780203788426
0.49632415441375044,0.4992240147890406,0.4991685004235751,0.4994648291913479
0.49730077690626445,0.4991837517565482,0.49929404900758584,0.4994613605026037
0.4977345983073439,0.4992277939056967,0.499417621247306,0.4993683099104513
0.49738238254282174,0.4993778157569655,0.5001269265331352,0.4992320379956744
0.4968915271582403,0.4996872950928144,0.5048160522027917,0.4990932964802697
0.4963054047753174,0.4997309938150475,0.5097014277322977,0.4988730402014135
0.4958026165503462,0.4995943152365056,0.514531221944161,0.49859891063304596
0.495997019901253,0.4994884521927246,0.5190382044939207,0.49837836190726026
0.4956817717458092,0.49951429986242374,0.5156468731730797,0.49822382111931673
0.4957233240635407,0.4997160548188504,0.5123533016583622,0.4983743187621551
0.4949240259758675,0.5019824165170741,0.5029731709472238,0.49843370689843725
0.49218861744958914,0.5056220117606022,0.49899501546797764,0.49855258232354854
0.4910318092117879,0.5089168818200501,0.4984901373950617,0.4987054483696171
0.489028559654885,0.5105450632526443,0.4980552472849685,0.4986073083292927
0.48786388453204577,0.5126646714239314,0.4981074587800794,0.4987044692769259
0.489245795261194,0.5151341173224224,0.49820560843251316,0.4987517494960255
0.48985372427984253,0.5170565650902926,0.4983204126109761,0.4987963948537862
0.49145302537903257,0.5197283830675457,0.4984728197021067,0.498894588297306
0.49291007691579886,0.5216884144936291,0.4988454418856303,0.4990233668166528
0.4933792991029804,0.5225247166496889,0.4991561969732955,0.4991854763686175
0.49394490095157645,0.5232879385031097,0.49965421415854205,0.49936511628094227
0.49414633119761064,0.5235902076965373,0.4999258031441777,0.4995471150634608
0.49538870927612194,0.5230546784991474,0.502031527394948,0.4997144256215165
0.49637585192525185,0.522053077577556,0.5054154122804397,0.4998692619484617
0.4968049837627216,0.5206776825250604,0.5066739409695932,0.49999182452294105
0.4966370726153242,0.5185169251299314,0.5100895531131356,0.5005924799221421
0.4953190187699152,0.515903488361428,0.511327011367363,0.5012162875672235
0.4944825075166807,0.5143274701803725,0.5113629000235979,0.5019028491917681
0.49392901249440624,0.5128839178453913,0.512040126134983,0.502560330021596
0.49432603331917735,0.5107192615341744,0.5088750549298424,0.5032008928020936
0.4950292716647728,0.5083431609145332,0.5098182841572941,0.5034575322693826
0.4951177589194339,0.5067698400719853,0.5094234166345342,0.5032890832594454
0.4950703667777877,0.5065591675111085,0.5091938246540787,0.5028358902823226
0.4951468121865197,0.5073809279523275,0.5101225301397894,0.5021770166646238
0.4952564914874424,0.5079734051222464,0.5074001932551055,0.501459431029921
0.4957691038875854,0.5047612481156574,0.5066617984609446,0.5007843145433193
0.49614311451660803,0.4998941572384779,0.503585780418677,0.5002356270425415
0.4960853566301592,0.4989764786736408,0.5026176149834805,0.49995613793762517
0.495779989855171,0.49714211989039814,0.5016719159490192,0.49988557476298046
0.49489468709411494,0.49471319007041886,0.4998533690519006,0.4998184114750593
0.4935724189579248,0.4913770165876454,0.4997389637129912,0.49976495847045393
0.4921821776195253,0.4885729290118247,0.4986247712176078,0.49970936892100565
0.49123964772344325,0.48909136495674027,0.49833146438348946,0.4996720730505802
0.4905753460964441,0.4894555511436406,0.4980690679893488,0.49964608697084534
0.49024549552001956,0.49059759596875746,0.49815172631957927,0.4996078848275156
0.49025555197912746,0.49110984359473076,0.4990245335469557,0.49958300703753294
0.49043275070203834,0.48920277364334475,0.498999306206474,0.49955253067974675
0.491421453618328,0.4886270499363546,0.49906526913352384,0.4995282900470871
0.49257312684327936,0.48925856887324415,0.4989457822454095,0.4995072374963574
0.49353182863032546,0.49066044873361325,0.49895424029922875,0.4994749936533511
0.49418169053302136,0.493508982072846,0.49941805449042725,0.49941952680580776
0.49397299516249704,0.49724972327224354,0.49975831762190676,0.49931371071195574
0.49377302398177886,0.5120200277280618,0.5035776588868888,0.4991497295401893
0.49343946372840913,0.5248915171823765,0.5101743180243749,0.49896505824795756
0.49309168271175424,0.533284282774481,0.5073083753963727,0.49875096850812983
0.4930883760965581,0.535124685589026,0.5155002882316742,0.4985762529509288
0.49336103499896167,0.5253487972342835,0.5067514709054307,0.49848656997381324
0.4937046767842299,0.5272382309478854,0.4994303454688855,0.4983399882379709
0.4937522554029576,0.5279558680573821,0.49892101256028926,0.4983436057979783
0.4934712109540832,0.5277898468441692,0.49744119173124507,0.49842048530125027
0.49308806651017995,0.5276804618766425,0.4974066674941078,0.49853305758552025
0.49258889883520796,0.5271359220918028,0.49758723853436315,0.4987769830859461
0.4918723842961418,0.5285565519165188,0.4977343023456619,0.49901932065769056
0.49183641483018226,0.5293351724352283,0.49798723674858175,0.49925427265880823
0.4916678237129547,0.5301897097462434,0.4982779192861458,0.49938875874836447
0.4915327023450524,0.5325955589172247,0.4984554154559403,0.4995358729478059
0.4919202417514387,0.5342006125779174,0.498877076204504,0.4996448467205017
0.49237158856946645,0.535067379291607,0.49918878498042896,0.49971870441411964
0.4926212962449226,0.5364219457791479,0.4996935271324804,0.4999823295909819
0.4929756582958552,0.5355700847488315,0.5026589894010906,0.5008610426869929
0.4934760760065716,0.5346903441552135,0.5003696749947847,0.5017707763933291
0.493988288130079,0.5335749501421767,0.5012023006845934,0.5025787458810385
0.49432467056626367,0.5300461225135872,0.5041774737201739,0.5025997255526694
0.49445233705856306,0.5271333836584744,0.5068814840887986,0.5031819913186201
0.4947750763100624,0.5230585487762618,0.5129762376292724,0.5035327661825582
0.4947359518091653,0.519555368550832,0.5157719458419328,0.5041918835867064
0.4948520712811366,0.5174548318432376,0.5128955222656709,0.5047920742750697
0.49538810674305606,0.5148226458041355,0.5089699277203336,0.5051584047768843
0.4955157242597139,0.5123302844294979,0.5075655255543035,0.5053070585032094
0.4957359125751567,0.5103325126013302,0.5045074013007599,0.5049535483010161
0.49567749516947773,0.5099510556339322,0.5040892177436485,0.5042960417055597
0.4954758193966831,0.510499931836226,0.5050352010261624,0.5027076410199625
0.49541003319104,0.5101021317248094,0.5059817456025246,0.5021878109371962
0.4954415663063341,0.5065270285328151,0.5064837880548518,0.5015204675758976
0.4956162733864862,0.499783132498411,0.5034727913954224,0.5008815639864899
0.49548474744572424,0.4984582785859653,0.5026758160543339,0.5012753120773648
0.4949934778783683,0.4968767569590463,0.501098878409263,0.5007559175815464
0.493689887948762,0.49636928137377784,0.49986728413137743,0.5004606988074343
0.4928699442217824,0.49402159519815525,0.49999743099133886,0.5002373922918766
0.49200323670860174,0.4919223095569346,0.4996473851265492,0.49998101342740753
0.4914773741078338,0.4904472526367758,0.49937695809966,0.4999309430965346
0.4915386131058974,0.48846850155556915,0.4993438536040485,0.49989564951348747
0.4913158219939263,0.4897531905015521,0.49906876746238893,0.49982774579273836
0.491380000613208,0.4910749638252153,0.4993021448516918,0.49979815115570875
0.49143569319791425,0.49320156610941873,0.49909984207445807,0.4997629236901066
0.49142703720198777,0.49315469148711294,0.4990239706750622,0.4997146226529661
0.4909197328009031,0.4930928106670931,0.49915857762476,0.4996957646149606
0.4909366062631887,0.4923996965470432,0.4991578575794211,0.4996380660739618
0.49070318821051134,0.4946886413714725,0.4999038048167715,0.49953162406726104
0.4901511894589562,0.5003550047865709,0.5020228218732963,0.49939911035787776
0.4905188236176687,0.5209195505139927,0.5072789801827907,0.49926673529897464
0.4906126716387886,0.5362598804580032,0.5081869630966125,0.4991257828713943
0.49166562302750433,0.537912832983192,0.508573528405609,0.49896645014471724
0.49314399187186375,0.5250959603818104,0.510320113206194,0.498811869368018
0.4938459513503285,0.5256821097781526,0.5020739554308611,0.4986789362531736
0.49447903396150833,0.529261502715073,0.499540515597758,0.49877085719870373
0.49488810585109677,0.5277217863682635,0.4984148605059673,0.4988490760443725
0.4951805540335012,0.5255493261744225,0.49763574238058234,0.49895090231444084
0.494781992838141,0.5232142575753527,0.4975987069419514,0.49909106219664445
0.49395866856644494,0.5218783254454419,0.49773133631253924,0.4990638023665176
0.4921166511976894,0.5225035131307961,0.4980451168082459,0.4991883516141062
0.48992710786018956,0.5247845128923068,0.4981896755186667,0.4993621432918896
0.48887871855386705,0.5265265220431352,0.49833320091941463,0.49950451496319775
0.48815934207150974,0.5294664685029402,0.49856283608399976,0.49966714168810766
0.4881003556164615,0.5316208374701628,0.4987180293041494,0.4996995349822637
0.4892756790647145,0.5330319712339822,0.4990854063762833,0.49978005053620916
0.4908880496905969,0.5343553053299428,0.4995291058230781,0.4998611963888417
0.4923187326699057,0.5329079196361313,0.500536251448064,0.499940746130363
0.4939367184936763,0.5317769283830442,0.5077574845374161,0.5008720599563455
0.4946447659323374,0.5292545886728164,0.5123514166226495,0.5017777566545898
0.4949900120442689,0.5264985168307522,0.5175510057443478,0.5026607181921346
0.49543076716140516,0.5250080163583494,0.519243604148387,0.503431792649048
0.49550943625026855,0.5216252698781713,0.5202602782946238,0.5040726222073186
0.49580996996880233,0.5192858671989705,0.5187507419269392,0.5049109959879589
0.49584483189777007,0.5161241285586847,0.5157872946721339,0.5058223910227798
0.49586133539206134,0.5142498370661568,0.5133921701261082,0.506586749077248
0.4959283601386341,0.512455766047191,0.5088874979883117,0.5068455162162385
0.49591816381444387,0.5095501163769642,0.5071156759407871,0.5064242888148832
0.4954128554056731,0.5090330356855604,0.5062640488043798,0.5057572364038424
0.4956580697482347,0.5084003050409451,0.5061958586359008,0.5049191069623885
0.49616492443009874,0.5079648630908435,0.5052582458857909,0.5043670547062452
0.49665946801468625,0.5067150469518469,0.5036963658726799,0.5036254228127296
0.49765469802857515,0.5019478067679779,0.5052339859143988,0.5027750259001911
0.49775111102789926,0.4989403443304522,0.505770479684696,0.5020956569204654
0.4970783272954777,0.49756107396211213,0.5071397056124629,0.5015499226701874
0.4963257398129217,0.49549446650999895,0.5058750652510782,0.5012154950930833
0.4955184117395508,0.49308590561874,0.49996666833719133,0.5006926433382425
0.49463534961791294,0.48985619699841665,0.49952261233724593,0.5001000073409405
0.4940882533879229,0.486641088823974,0.499262229813987,0.49995006403727577
0.49363488731354127,0.4862971056898506,0.499249054308237,0.49980491455423415
0.4926015683665166,0.4863627604574839,0.4994651918602381,0.49976098020170795
0.49165726256098935,0.48716603655432844,0.4993014915457068,0.49974353330694776
0.49108840095889034,0.48836465897013553,0.49925613325091106,0.4996750169564449
0.4904208823306566,0.4868481491246964,0.49924297064987716,0.49972377900377846
0.49087432873913706,0.4887058448321102,0.49902214294135677,0.4997158641109328
0.4918990208865157,0.4909921136545896,0.49944225686107774,0.49967566652439277
0.492324334556205,0.49256725666230305,0.4997604125500284,0.4995861087722469
0.49282913717932136,0.4959482270178072,0.4999834808086185,0.49944680830696264
0.49318439949137033,0.5129013419900683,0.5063110813190691,0.49931272369717494
0.4934783466078546,0.5278336460867263,0.5092269547570446,0.4991008441311073
0.49418620032196403,0.5398440432795948,0.5088902427371884,0.49893392558297944
0.4952293741612312,0.5472604462908925,0.514053904679181,0.498852446605057
0.49582414190476115,0.5304946620232732,0.5060324462687031,0.49873443259544786
0.49604079370951104,0.5322788411012377,0.49968197046523805,0.49877450387498834
0.4965767964601687,0.5343771297294392,0.49888878467401726,0.49888642972104913
0.4967836827275245,0.5341053444395084,0.49774086025727565,0.4989610708073568
0.49702705478366904,0.5318863804032758,0.49766884378581805,0.4991386276928623
0.49698373930658585,0.5315654056374802,0.4978053227318284,0.49928154186275164
0.4967530892370627,0.5303141734528454,0.497884239715698,0.49936701567894703
0.4964704082203193,0.5300850177498242,0.49816661623022296,0.49947533326841725
0.49683953230276334,0.5302017448615738,0.49832591356773764,0.4986071741990947
0.4969442586279272,0.5308225170148428,0.49857672791609897,0.4984864203154202
0.49693760167401113,0.5325815673972609,0.49892822496814543,0.4984739992167888
0.4967699061880374,0.5332224924492192,0.4992146529457397,0.49850036755183663
0.49587242896210293,0.5336092232013486,0.49976949214545136,0.49954943762693604
0.49546682993993474,0.5327996447388361,0.5016571085226018,0.49981007319039983
0.4951538047377166,0.5312573628830388,0.5064931914596253,0.5001791385351674
0.4952599932981815,0.5305297795553215,0.5090799087795426,0.5014515717741124
0.49564093826534056,0.5295688927841335,0.5135329977930186,0.5022024766278725
0.496114399085207,0.5285337249891878,0.516850642478247,0.5033667277215985
0.4967316411360485,0.5277905787617523,0.518593399686203,0.5042541202612325
0.4971401431883144,0.5262068247811253,0.5207762118569662,0.5058802312260342
0.497707581102972,0.5238748719435465,0.5198386258442184,0.5070347476409741
0.49841920503146486,0.5212678162866307,0.5186848510220441,0.5074212361702539
0.4989142835796059,0.5167812029064273,0.5174279625319912,0.5075103820176334
0.4991937080465056,0.5144822235415449,0.5161622061134499,0.5065899115514138
0.4993373087629076,0.5110906962478525,0.5143014790461455,0.5059512700874048
0.4995859055939624,0.5084905943154101,0.5127720019400204,0.5053014785511764
0.49982954586038725,0.5098641251057919,0.5107280962506634,0.5046333941652881
0.5003013025173112,0.5089202414092736,0.5084602152006524,0.5038617749363375
0.5004619041477333,0.507628443623003,0.6150511213990755,0.5030228039182117
0.5002125942785296,0.5051351334718264,0.6156359610767899,0.5024768982610074
0.49954116816242605,0.4999173459878283,0.6045169552496497,0.5020560744233289
0.498359716316876,0.49923531901280604,0.6024609897607887,0.5019696571007412
0.49727512502825766,0.49885462717269097,0.4988861353424579,0.501536061202387
0.4960577197044517,0.4987164025969148,0.4988309988590371,0.5011710760397353
0.49511658628443506,0.49888739761193757,0.49985446991577015,0.5009232394555984
0.49445416444147755,0.49941343796370197,0.5004583433330478,0.5004323645440019
0.4936694240080295,0.4998895614575974,0.49997121453586985,0.5001820935606139
0.49284935371415994,0.5029277322440091,0.4995263286094847,0.4999768036798519
0.492096252168093,0.5050906050250512,0.4996391802224367,0.4998998406130596
0.4908724773018255,0.5052138533300026,0.49952088411947027,0.4998651007181029
0.4900433139655205,0.5058830512334476,0.4995564466029561,0.4998338039261494
0.4892974204620533,0.5061182953420428,0.499812450324041,0.49977271060178563
0.4884706988721467,0.5066353303724421,0.5028436165864516,0.4996790276407365
0.48924243581306726,0.5058690641613667,0.5113199528426106,0.4995652568087895
0.49053459253346315,0.5056870426139076,0.5152174883066666,0.49942415100111115
0.4920933037888141,0.5045512185599995,0.5184614561948474,0.4992795019682336
0.494150485542266,0.5046310925339973,0.5141133135557978,0.4991492111284392
0.4958475533127294,0.5055437456391934,0.5022835216747017,0.4989201666861241
0.4968815798751602,0.5041492198647296,0.4994251461535946,0.4987868499859728
0.4976432572002352,0.5047666087930018,0.498726592465109,0.498748992696568
0.49755543277946235,0.5045895785140729,0.4982925068245721,0.4987703786192687
