time,sst_at_location,sst_offshore,sst_upwelling_dif
2023-06-21 09:00:00,290.863,289.11499999999995,1.7480000000000473
2023-06-22 09:00:00,290.279,288.99899999999997,1.2800000000000296
2023-06-23 09:00:00,290.26599999999996,289.08099999999996,1.1850000000000023
2023-06-24 09:00:00,289.736,289.498,0.23799999999999955
2023-06-25 09:00:00,290.546,289.508,1.038000000000011
2023-06-26 09:00:00,289.462,289.506,-0.04399999999998272
2023-06-27 09:00:00,289.359,289.74399999999997,-0.3849999999999909
2023-06-28 09:00:00,289.21999999999997,289.72799999999995,-0.5079999999999814
2023-06-29 09:00:00,289.29499999999996,289.923,-0.6280000000000427
2023-06-30 09:00:00,289.26099999999997,290.734,-1.4730000000000132
2023-07-01 09:00:00,290.409,290.753,-0.3439999999999941
2023-07-02 09:00:00,290.55199999999996,290.62199999999996,-0.06999999999999318
2023-07-03 09:00:00,290.738,289.97299999999996,0.7650000000000432
2023-07-04 09:00:00,290.75,289.909,0.8410000000000082
2023-07-05 09:00:00,290.69,289.998,0.6920000000000073
2023-07-06 09:00:00,290.54699999999997,289.519,1.0279999999999632
2023-07-07 09:00:00,290.226,289.544,0.6820000000000164
2023-07-08 09:00:00,290.21799999999996,289.995,0.22299999999995634
2023-07-09 09:00:00,290.339,290.253,0.08600000000001273
2023-07-10 09:00:00,290.702,290.385,0.3170000000000073
2023-07-11 09:00:00,290.822,290.37899999999996,0.4430000000000405
2023-07-12 09:00:00,291.477,290.241,1.23599999999999
2023-07-13 09:00:00,291.697,292.88899999999995,-1.1919999999999504
2023-07-14 09:00:00,291.24199999999996,293.394,-2.1520000000000437
2023-07-15 09:00:00,290.98199999999997,293.381,-2.399000000000001
2023-07-16 09:00:00,291.876,293.311,-1.4350000000000023
2023-07-17 09:00:00,292.005,293.304,-1.2989999999999782
2023-07-18 09:00:00,292.215,293.323,-1.108000000000004
2023-07-19 09:00:00,292.248,293.76599999999996,-1.5179999999999723
2023-07-20 09:00:00,292.132,294.147,-2.0149999999999864
2023-07-21 09:00:00,291.51,294.171,-2.6610000000000014
2023-07-22 09:00:00,291.851,294.243,-2.391999999999996
2023-07-23 09:00:00,292.35499999999996,294.375,-2.0200000000000387
2023-07-24 09:00:00,293.35699999999997,294.29699999999997,-0.9399999999999977
2023-07-25 09:00:00,293.214,294.28,-1.065999999999974
2023-07-26 09:00:00,292.42499999999995,294.15599999999995,-1.7309999999999945
2023-07-27 09:00:00,292.27599999999995,294.044,-1.768000000000029
2023-07-28 09:00:00,292.67999999999995,294.346,-1.6660000000000537
2023-07-29 09:00:00,291.991,294.428,-2.437000000000012
2023-07-30 09:00:00,291.916,294.387,-2.4710000000000036
2023-07-31 09:00:00,291.842,294.383,-2.540999999999997
2023-08-01 09:00:00,291.72999999999996,294.448,-2.7180000000000177
2023-08-02 09:00:00,291.72799999999995,294.72799999999995,-3.0
2023-08-03 09:00:00,292.042,295.304,-3.2620000000000005
2023-08-04 09:00:00,291.39799999999997,295.82899999999995,-4.430999999999983
2023-08-05 09:00:00,291.37399999999997,295.93399999999997,-4.560000000000002
2023-08-06 09:00:00,291.392,295.875,-4.483000000000004
2023-08-07 09:00:00,291.226,295.79499999999996,-4.56899999999996
2023-08-08 09:00:00,291.116,295.758,-4.641999999999996
2023-08-09 09:00:00,291.70399999999995,295.62199999999996,-3.9180000000000064
2023-08-10 09:00:00,291.719,295.80899999999997,-4.089999999999975
2023-08-11 09:00:00,291.931,295.859,-3.9279999999999973
2023-08-12 09:00:00,292.12,295.748,-3.627999999999986
2023-08-13 09:00:00,292.245,295.755,-3.509999999999991
2023-08-14 09:00:00,292.58599999999996,295.76399999999995,-3.1779999999999973
2023-08-15 09:00:00,292.90299999999996,295.57899999999995,-2.6759999999999877
2023-08-16 09:00:00,292.758,295.06399999999996,-2.305999999999983
2023-08-17 09:00:00,292.65799999999996,294.55499999999995,-1.8969999999999914
2023-08-18 09:00:00,292.96299999999997,294.30699999999996,-1.343999999999994
2023-08-19 09:00:00,293.039,294.221,-1.1820000000000164
2023-08-20 09:00:00,292.88899999999995,293.876,-0.9870000000000232
2023-08-21 09:00:00,292.911,293.58799999999997,-0.6769999999999641
2023-08-22 09:00:00,293.69199999999995,293.702,-0.010000000000047748
2023-08-23 09:00:00,293.769,293.758,0.011000000000024102
2023-08-24 09:00:00,293.80199999999996,293.84,-0.038000000000010914
2023-08-25 09:00:00,293.822,293.647,0.17500000000001137
2023-08-26 09:00:00,293.55699999999996,293.585,-0.02800000000002001
2023-08-27 09:00:00,293.705,293.92699999999996,-0.22199999999998
2023-08-28 09:00:00,293.71999999999997,294.128,-0.40800000000001546
2023-08-29 09:00:00,293.813,294.43199999999996,-0.6189999999999714
2023-08-30 09:00:00,293.84099999999995,294.34999999999997,-0.5090000000000146
2023-08-31 09:00:00,293.28,294.28799999999995,-1.0079999999999814
2023-09-01 09:00:00,293.214,294.37699999999995,-1.162999999999954
2023-09-02 09:00:00,293.123,293.938,-0.8149999999999977
2023-09-03 09:00:00,292.741,294.051,-1.3100000000000023
2023-09-04 09:00:00,292.988,294.099,-1.11099999999999
2023-09-05 09:00:00,293.05899999999997,294.15799999999996,-1.0989999999999895
2023-09-06 09:00:00,293.282,293.878,-0.5960000000000036
2023-09-07 09:00:00,293.30199999999996,293.866,-0.5640000000000214
2023-09-08 09:00:00,293.13,294.12199999999996,-0.9919999999999618
2023-09-09 09:00:00,293.224,294.61199999999997,-1.3879999999999768
2023-09-10 09:00:00,293.227,294.902,-1.6750000000000114
2023-09-11 09:00:00,293.429,294.83299999999997,-1.4039999999999964
2023-09-12 09:00:00,293.301,294.616,-1.3149999999999977
2023-09-13 09:00:00,292.998,294.703,-1.704999999999984
2023-09-14 09:00:00,292.489,294.65599999999995,-2.166999999999973
2023-09-15 09:00:00,292.262,294.604,-2.3419999999999845
2023-09-16 09:00:00,292.508,294.378,-1.8700000000000045
2023-09-17 09:00:00,292.758,294.28099999999995,-1.5229999999999677
2023-09-18 09:00:00,292.762,294.35499999999996,-1.592999999999961
2023-09-19 09:00:00,292.506,294.416,-1.910000000000025
2023-09-20 09:00:00,292.39599999999996,294.397,-2.001000000000033
2023-09-21 09:00:00,292.066,293.794,-1.7280000000000086
2023-09-22 09:00:00,292.114,293.57399999999996,-1.4599999999999795
2023-09-23 09:00:00,292.443,293.596,-1.15300000000002
2023-09-24 09:00:00,292.363,293.60499999999996,-1.2419999999999618
2023-09-25 09:00:00,292.197,293.70399999999995,-1.5069999999999482
2023-09-26 09:00:00,292.155,293.49899999999997,-1.343999999999994
2023-09-27 09:00:00,292.467,293.49899999999997,-1.0319999999999823
2023-09-28 09:00:00,292.549,293.407,-0.8580000000000041
2023-09-29 09:00:00,292.755,293.21999999999997,-0.464999999999975
2023-09-30 09:00:00,291.953,293.34099999999995,-1.3879999999999768
2023-10-01 09:00:00,291.62899999999996,293.43199999999996,-1.8029999999999973
2023-10-02 09:00:00,292.041,293.065,-1.024000000000001
2023-10-03 09:00:00,291.977,292.868,-0.8910000000000196
2023-10-04 09:00:00,292.19399999999996,292.75199999999995,-0.5579999999999927
2023-10-05 09:00:00,292.645,292.739,-0.09399999999999409
2023-10-06 09:00:00,292.70099999999996,292.748,-0.047000000000025466
2023-10-07 09:00:00,292.801,292.68199999999996,0.1190000000000282
2023-10-08 09:00:00,293.02299999999997,292.768,0.25499999999999545
2023-10-09 09:00:00,292.73499999999996,292.78099999999995,-0.04599999999999227
2023-10-10 09:00:00,291.921,292.77099999999996,-0.8499999999999659
2023-10-11 09:00:00,291.84499999999997,292.709,-0.8640000000000327
2023-10-12 09:00:00,291.52799999999996,292.75899999999996,-1.2309999999999945
2023-10-13 09:00:00,291.18399999999997,292.69,-1.5060000000000286
2023-10-14 09:00:00,291.29999999999995,292.471,-1.1710000000000491
2023-10-15 09:00:00,291.667,292.474,-0.8070000000000164
2023-10-16 09:00:00,291.78099999999995,292.41799999999995,-0.6370000000000005
2023-10-17 09:00:00,291.70399999999995,292.74199999999996,-1.038000000000011
2023-10-18 09:00:00,291.635,292.804,-1.1689999999999827
2023-10-19 09:00:00,291.763,292.73499999999996,-0.97199999999998
2023-10-20 09:00:00,292.145,292.65599999999995,-0.5109999999999673
2023-10-21 09:00:00,291.90299999999996,292.50399999999996,-0.6009999999999991
2023-10-22 09:00:00,291.44599999999997,292.55499999999995,-1.1089999999999804
