Datetime,m,sec,sec.1,degC,degC.1,deg,degC.1_rolling
2024-02-08 03:30:00,0.39093959731543626,0.6344200962052379,0.3234811165845649,0.2905405405405405,0.43877551020408173,0.7698412698412699,0.3486627527723417
2024-02-08 04:00:00,0.34395973154362414,0.6344200962052379,0.27504105090311987,0.29729729729729737,0.4489795918367348,0.8253968253968254,0.3499673842139595
2024-02-08 04:30:00,0.37248322147651003,0.6344200962052379,0.2931034482758621,0.27702702702702703,0.4489795918367348,0.8015873015873016,0.3512720156555773
2024-02-08 05:00:00,0.36912751677852346,0.6344200962052379,0.3185550082101806,0.2702702702702703,0.4489795918367348,0.8174603174603174,0.35225048923679053
2024-02-08 05:30:00,0.38926174496644295,0.3212185996793159,0.33169129720853857,0.27702702702702703,0.4489795918367348,0.873015873015873,0.3532289628180038
2024-02-08 06:00:00,0.36912751677852346,0.3468733297701764,0.3234811165845649,0.2702702702702703,0.4489795918367348,0.8809523809523809,0.3542074363992172
2024-02-08 06:30:00,0.3640939597315436,0.3752004275788348,0.3431855500821018,0.2567567567567567,0.4591836734693878,0.8492063492063492,0.35551206784083494
2024-02-08 07:00:00,0.3473154362416107,0.6344200962052379,0.35960591133004927,0.24324324324324323,0.4591836734693878,0.8333333333333334,0.3568166992824527
2024-02-08 07:30:00,0.3389261744966443,0.40619989310529125,0.3333333333333333,0.26351351351351354,0.4591836734693878,0.8571428571428571,0.35812133072407043
2024-02-08 08:00:00,0.337248322147651,0.3752004275788348,0.3711001642036125,0.22972972972972977,0.4591836734693878,0.8412698412698413,0.3594259621656883
2024-02-08 08:30:00,0.34060402684563756,0.6344200962052379,0.39408866995073893,0.22297297297297292,0.4591836734693878,0.8174603174603174,0.36073059360730597
2024-02-08 09:00:00,0.33557046979865773,0.6344200962052379,0.38916256157635465,0.22972972972972977,0.4591836734693878,0.7936507936507936,0.3620352250489236
2024-02-08 09:30:00,0.38255033557046975,0.6344200962052379,0.4499178981937602,0.21621621621621617,0.4591836734693878,0.746031746031746,0.36301369863013694
2024-02-08 10:00:00,0.35402684563758385,0.4409406734366649,0.41871921182266014,0.20945945945945946,0.4591836734693878,0.8095238095238095,0.3639921722113503
2024-02-08 10:30:00,0.34060402684563756,0.576162479957242,0.45566502463054187,0.20945945945945946,0.4489795918367348,0.7222222222222222,0.3646444879321592
2024-02-08 11:00:00,0.3573825503355705,0.4409406734366649,0.4548440065681445,0.16891891891891894,0.4489795918367348,0.8095238095238095,0.36497064579256355
2024-02-08 11:30:00,0.3506711409395973,0.4804917156600748,0.4745484400656815,0.17567567567567566,0.4081632653061225,0.8650793650793651,0.3639921722113503
2024-02-08 12:00:00,0.37080536912751677,0.576162479957242,0.4876847290640395,0.15540540540540534,0.3673469387755102,0.7380952380952381,0.36170906718851914
2024-02-08 12:30:00,0.36073825503355705,0.576162479957242,0.47947454844006576,0.17567567567567566,0.3877551020408164,0.7936507936507936,0.360078277886497
2024-02-08 13:00:00,0.3506711409395973,0.4409406734366649,0.4646962233169129,0.16891891891891894,0.3877551020408164,0.8412698412698413,0.35844748858447484
2024-02-08 13:30:00,0.3624161073825503,0.4409406734366649,0.47126436781609193,0.15540540540540534,0.39795918367346944,0.8253968253968254,0.35714285714285715
2024-02-08 14:00:00,0.3624161073825503,0.576162479957242,0.4597701149425288,0.1621621621621622,0.39795918367346944,0.7698412698412699,0.35583822570123935
2024-02-08 14:30:00,0.3640939597315436,0.4804917156600748,0.45648604269293924,0.1621621621621622,0.39795918367346944,0.7698412698412699,0.3545335942596218
2024-02-08 15:00:00,0.3573825503355705,0.5248530197755211,0.45155993431855507,0.16891891891891894,0.3775510204081634,0.7619047619047619,0.35257664709719505
2024-02-08 15:30:00,0.3590604026845637,0.3752004275788348,0.46059113300492616,0.16891891891891894,0.3877551020408164,0.8095238095238095,0.35094585779517284
2024-02-08 16:00:00,0.3087248322147651,0.576162479957242,0.4408866995073892,0.1824324324324324,0.3877551020408164,0.753968253968254,0.34931506849315064
2024-02-08 16:30:00,0.348993288590604,0.4409406734366649,0.4532019704433498,0.19594594594594597,0.39795918367346944,0.8333333333333334,0.3480104370515329
2024-02-08 17:00:00,0.34060402684563756,0.4804917156600748,0.4827586206896552,0.20945945945945946,0.39795918367346944,0.7777777777777778,0.34703196347031956
2024-02-08 17:30:00,0.3204697986577181,0.4804917156600748,0.44334975369458124,0.22972972972972977,0.39795918367346944,0.753968253968254,0.34605348988910634
2024-02-08 18:00:00,0.3389261744966443,0.4409406734366649,0.4688013136288998,0.22972972972972977,0.39795918367346944,0.7857142857142857,0.345075016307893
2024-02-08 18:30:00,0.34395973154362414,0.5248530197755211,0.45566502463054187,0.24324324324324323,0.4081632653061225,0.746031746031746,0.3444227005870842
2024-02-08 19:00:00,0.31543624161073824,0.5248530197755211,0.4778325123152709,0.2702702702702703,0.4081632653061225,0.746031746031746,0.34344422700587085
2024-02-08 19:30:00,0.3590604026845637,0.6344200962052379,0.4786535303776683,0.29729729729729737,0.41836734693877553,0.746031746031746,0.34279191128506187
2024-02-08 20:00:00,0.30369127516778527,0.576162479957242,0.41871921182266014,0.31756756756756754,0.41836734693877553,0.746031746031746,0.34213959556425305
2024-02-08 20:30:00,0.3171140939597315,0.4409406734366649,0.45730706075533656,0.3243243243243243,0.4285714285714287,0.8095238095238095,0.3418134377038487
2024-02-08 21:00:00,0.3087248322147651,0.40619989310529125,0.4014778325123153,0.33108108108108114,0.43877551020408173,0.8253968253968254,0.34148727984344424
2024-02-08 21:30:00,0.2902684563758389,0.5248530197755211,0.3702791461412151,0.3513513513513513,0.4489795918367348,0.8015873015873016,0.34148727984344424
2024-02-08 22:00:00,0.34060402684563756,0.5248530197755211,0.4203612479474549,0.3513513513513513,0.4489795918367348,0.8174603174603174,0.3411611219830397
2024-02-08 22:30:00,0.30369127516778527,0.3752004275788348,0.3916256157635468,0.3648648648648649,0.43877551020408173,0.8650793650793651,0.3405088062622309
2024-02-08 23:00:00,0.28523489932885904,0.4409406734366649,0.3916256157635468,0.37162162162162166,0.43877551020408173,0.8809523809523809,0.34018264840182655
2024-02-08 23:30:00,0.28187919463087246,0.7033671833244255,0.39901477832512317,0.37162162162162166,0.43877551020408173,0.7777777777777778,0.34018264840182655
2024-02-09 00:00:00,0.2768456375838926,0.5248530197755211,0.39819376026272585,0.3851351351351351,0.4285714285714287,0.8095238095238095,0.3398564905414221
2024-02-09 00:30:00,0.30033557046979864,0.6344200962052379,0.39901477832512317,0.37162162162162166,0.4285714285714287,0.7777777777777778,0.33953033268101773
