time,sst_at_location,sst_offshore,sst_upwelling_dif
2024-03-24 09:00:00,285.58099999999996,285.972,-0.39100000000001955
2024-03-25 09:00:00,285.36699999999996,285.90099999999995,-0.5339999999999918
2024-03-26 09:00:00,285.169,285.818,-0.6490000000000009
2024-03-27 09:00:00,285.101,285.67199999999997,-0.5709999999999695
2024-03-28 09:00:00,284.77099999999996,285.70599999999996,-0.9350000000000023
2024-03-29 09:00:00,284.79699999999997,285.758,-0.9610000000000127
2024-03-30 09:00:00,284.813,285.75199999999995,-0.9389999999999645
2024-03-31 09:00:00,285.428,285.436,-0.007999999999981355
2024-04-01 09:00:00,285.854,285.274,0.5799999999999841
2024-04-02 09:00:00,285.81,285.32099999999997,0.48900000000003274
2024-04-03 09:00:00,286.133,285.52599999999995,0.6070000000000277
2024-04-04 09:00:00,285.61899999999997,285.54999999999995,0.06900000000001683
2024-04-05 09:00:00,285.039,285.609,-0.5699999999999932
2024-04-06 09:00:00,285.12899999999996,285.609,-0.4800000000000182
2024-04-07 09:00:00,285.133,285.623,-0.4900000000000091
2024-04-08 09:00:00,284.962,285.69899999999996,-0.7369999999999663
2024-04-09 09:00:00,284.483,285.58099999999996,-1.0979999999999563
2024-04-10 09:00:00,284.33,285.654,-1.3240000000000123
2024-04-11 09:00:00,284.42999999999995,285.72799999999995,-1.2980000000000018
2024-04-12 09:00:00,284.644,285.878,-1.2339999999999804
2024-04-13 09:00:00,284.664,285.957,-1.2930000000000064
2024-04-14 09:00:00,284.52599999999995,285.96299999999997,-1.4370000000000118
2024-04-15 09:00:00,285.10699999999997,285.748,-0.6410000000000196
2024-04-16 09:00:00,285.018,285.48499999999996,-0.46699999999998454
2024-04-17 09:00:00,285.128,286.393,-1.2649999999999864
2024-04-18 09:00:00,285.65,286.435,-0.785000000000025
2024-04-19 09:00:00,285.70399999999995,286.393,-0.6890000000000214
2024-04-20 09:00:00,285.58099999999996,286.31,-0.7290000000000418
2024-04-21 09:00:00,286.433,286.30699999999996,0.1260000000000332
2024-04-22 09:00:00,286.31899999999996,286.294,0.024999999999977263
2024-04-23 09:00:00,286.364,286.063,0.3009999999999877
2024-04-24 09:00:00,286.222,285.96099999999996,0.2610000000000241
2024-04-25 09:00:00,285.78,286.003,-0.2230000000000132
2024-04-26 09:00:00,285.52,286.013,-0.492999999999995
2024-04-27 09:00:00,285.39799999999997,286.316,-0.9180000000000064
2024-04-28 09:00:00,284.97499999999997,286.587,-1.6120000000000232
2024-04-29 09:00:00,284.799,286.534,-1.7350000000000136
2024-04-30 09:00:00,284.332,286.47299999999996,-2.1409999999999627
2024-05-01 09:00:00,283.76,286.953,-3.1929999999999836
2024-05-02 09:00:00,282.95,287.22299999999996,-4.272999999999968
2024-05-03 09:00:00,283.10999999999996,287.25199999999995,-4.141999999999996
2024-05-04 09:00:00,283.09799999999996,287.20099999999996,-4.103000000000009
2024-05-05 09:00:00,283.089,286.904,-3.8149999999999977
2024-05-06 09:00:00,283.173,286.46999999999997,-3.2969999999999686
2024-05-07 09:00:00,283.142,286.527,-3.384999999999991
2024-05-08 09:00:00,283.15799999999996,286.983,-3.8250000000000455
2024-05-09 09:00:00,283.66799999999995,287.24699999999996,-3.5790000000000077
2024-05-10 09:00:00,284.722,287.18899999999996,-2.4669999999999845
2024-05-11 09:00:00,285.609,287.01399999999995,-1.4049999999999727
2024-05-12 09:00:00,285.83099999999996,286.818,-0.9870000000000232
