time,sst_SanPablo,sst_Alameda,sst_SanGregorio,sst_Farallones
2023-09-02 06:00:00,0.9259727241660497,0.9407700512012128,0.7392835156578705,0.6187607379913364
2023-09-02 06:30:00,0.9259533365821683,0.9407180086444495,0.7392105548335643,0.618849183995882
2023-09-02 07:00:00,0.9259383455837371,0.9406777679475394,0.7391541395726737,0.6189175728123273
2023-09-02 07:30:00,0.9259267638963369,0.9406466789460618,0.7391105544893162,0.6189704083787758
2023-09-02 08:00:00,0.9259178219790853,0.9406226759429551,0.7390769035889491,0.6190112013346549
2023-09-02 08:30:00,0.9259109216254431,0.9406041531580476,0.7390509356554085,0.6190426806934726
2023-09-02 09:00:00,0.925887696118914,0.9405418083734015,0.7389635316698653,0.6191486352708252
2023-09-02 09:30:00,0.9257902000365611,0.9404751139526174,0.738848047670867,0.6192951533167352
2023-09-02 10:00:00,0.925761233716876,0.9404552988803907,0.7388137370980442,0.6193386841792586
2023-09-02 10:30:00,0.9257236973169848,0.9404296212491603,0.7387692752749347,0.6193950942403589
2023-09-02 11:00:00,0.9256750796841621,0.9403963632475795,0.7387116877439828,0.6194681572843915
2023-09-02 11:30:00,0.9256121504380004,0.9403533150601874,0.7386371481232583,0.619562727957958
2023-09-02 12:00:00,0.9255307651957728,0.9402976416273708,0.7385407473961207,0.6196850344790953
2023-09-02 12:30:00,0.9254256256635361,0.9402257185302082,0.7384162097394018,0.6198430391746631
2023-09-02 13:00:00,0.9252899894109061,0.9401329334552783,0.7382555487519565,0.6200468746335894
2023-09-02 13:30:00,0.9251153276132744,0.9400134520654109,0.738048662050707,0.6203093580551438
2023-09-02 14:00:00,0.9248909362564955,0.9398599520353772,0.7377828707430348,0.6206465755342561
2023-09-02 14:30:00,0.9246035194746759,0.9396633380245935,0.7374424258908651,0.621078508225475
2023-09-02 15:00:00,0.9242367857347277,0.9394124654379462,0.7370080301917278,0.621629639200687
2023-09-02 15:30:00,0.9237711316883607,0.9390939241575302,0.7364564635018009,0.62232942855937
2023-09-02 16:00:00,0.9231835369120339,0.9386919665371098,0.7357604581555028,0.6232124716144001
2023-09-02 16:30:00,0.922447853867613,0.9381887057563252,0.7348890424235611,0.6243180631364019
2023-09-02 17:00:00,0.9215357407278424,0.9375647539412523,0.733808645443728,0.6256887954946969
2023-09-02 17:30:00,0.9204185235655764,0.9368004960374555,0.732485302981812,0.6273677601415013
2023-09-02 18:00:00,0.9190702397631679,0.9358781717236562,0.7308882623466487,0.6293939739471607
2023-09-02 18:30:00,0.9174719382497739,0.9347848170872272,0.7289950760163126,0.6317959167623601
2023-09-02 19:00:00,0.915616934555676,0.9335158594640637,0.7267978262440019,0.6345836340721847
2023-09-02 19:30:00,0.9135161511840503,0.9320787706418034,0.7243094507223434,0.6377407114342978
2023-09-02 20:00:00,0.9112020808309294,0.9304957779909143,0.7215684370129455,0.6412183185140422
2023-09-02 20:30:00,0.90872963610444,0.9288044457345359,0.7186398290378698,0.6449339321182354
2023-09-02 21:00:00,0.9061725846407964,0.9270552363081958,0.7156110044785686,0.6487766935369816
2023-09-02 21:30:00,0.9036155331771528,0.9253060268818556,0.7125821799192675,0.6526194549557279
2023-09-02 22:00:00,0.9011430884506635,0.9236146946254772,0.7096535719441919,0.6563350685599211
2023-09-02 22:30:00,0.8988290180975426,0.9220317019745881,0.7069125582347939,0.6598126756396655
2023-09-02 23:00:00,0.8967282347259168,0.9205946131523278,0.7044241827131354,0.6629697530017786
2023-09-02 23:30:00,0.8948732310318189,0.9193256555291643,0.7022269329408247,0.6657574703116032
2023-09-03 00:00:00,0.8932749295184249,0.9182323008927353,0.7003337466104886,0.6681594131268026
2023-09-03 00:30:00,0.8919266457160164,0.917309976578936,0.6987367059753253,0.670185626932462
2023-09-03 01:00:00,0.8908094285537504,0.9165457186751392,0.6974133635134093,0.6718645915792664
2023-09-03 01:30:00,0.8898973154139799,0.9159217668600663,0.6963329665335762,0.6732353239375614
2023-09-03 02:00:00,0.8891616323695589,0.9154185060792817,0.6954615508016345,0.6743409154595632
2023-09-03 02:30:00,0.8885740375932322,0.9150165484588613,0.6947655454553364,0.6752239585145933
2023-09-03 03:00:00,0.8881083835468652,0.9146980071784453,0.6942139787654096,0.6759237478732762
2023-09-03 03:30:00,0.8877416498069169,0.914447134591798,0.6937795830662723,0.6764748788484883
2023-09-03 04:00:00,0.8874542330250973,0.9142505205810143,0.6934391382141025,0.6769068115397072
2023-09-03 04:30:00,0.8872298416683184,0.9140970205509806,0.6931733469064304,0.6772440290188195
2023-09-03 05:00:00,0.8870551798706867,0.9139775391611132,0.6929664602051808,0.6775065124403739
2023-09-03 05:30:00,0.8869195436180567,0.9138847540861832,0.6928057992177356,0.6777103478993002
2023-09-03 06:00:00,0.88681440408582,0.9138128309890207,0.6926812615610166,0.677868352594868
2023-09-03 06:30:00,0.8867330188435925,0.9137571575562041,0.692584860833879,0.6779906591160053
2023-09-03 07:00:00,0.8866700895974308,0.9137141093688119,0.6925103212131546,0.6780852297895718
2023-09-03 07:30:00,0.886621471964608,0.9136808513672312,0.6924527336822026,0.6781582928336044
2023-09-03 08:00:00,0.8865839355647168,0.9136551737360008,0.6924082718590931,0.6782147028947046
2023-09-03 08:30:00,0.8865549692450317,0.9136353586637741,0.6923739612862704,0.678258233757228
2023-09-03 09:00:00,0.8864574731626789,0.91356866424299,0.6922584772872721,0.6784047518031381
2023-09-03 09:30:00,0.8865205138232578,0.9135878026419976,0.692267573629659,0.6785523189042695
2023-09-03 10:00:00,0.8865392433545726,0.9135934887062018,0.6922702761747785,0.6785961614436128
2023-09-03 10:30:00,0.8865635142728269,0.9136008570699462,0.692273778304681,0.6786529753953654
2023-09-03 11:00:00,0.8865949502814845,0.9136104006703998,0.6922783143088312,0.6787265615638183
2023-09-03 11:30:00,0.8866356401343691,0.9136227536285211,0.6922841855803267,0.6788218093543792
2023-09-03 12:00:00,0.886688263576333,0.9136387294831554,0.6922917787882862,0.6789449915785319
2023-09-03 12:30:00,0.886756246467596,0.9136593682849499,0.6923015882612469,0.679104127572636
2023-09-03 13:00:00,0.8868439484424641,0.913685993567321,0.6923142430650525,0.679309422473989
2023-09-03 13:30:00,0.8869568842121369,0.91372027953137,0.6923305389353563,0.6795737852517837
2023-09-03 14:00:00,0.8871019749585358,0.9137643273660753,0.6923514745520566,0.6799134171758539
2023-09-03 14:30:00,0.8872878177467804,0.9138207470387351,0.6923782904137,0.6803484424639072
2023-09-03 15:00:00,0.8875249466309878,0.913892736563599,0.6924125065132896,0.680903519484288
2023-09-03 15:30:00,0.8878260370745812,0.9139841440614576,0.6924559518347564,0.6816083192679735
2023-09-03 16:00:00,0.8882059740111066,0.9140994884221,0.692510774173677,0.6824976848269776
2023-09-03 16:30:00,0.888681664356583,0.9142439023852817,0.6925794130840696,0.6836111922787313
2023-09-03 17:00:00,0.8892714338474818,0.914422949427868,0.6926645128461796,0.6849917389498544
2023-09-03 17:30:00,0.8899938229550203,0.9146422582176532,0.692768748725029,0.6866827248232471
2023-09-03 18:00:00,0.8908656190262112,0.9149069251946566,0.6928945430216342,0.6887234461263219
2023-09-03 18:30:00,0.8918990757639293,0.9152206704381537,0.6930436638627221,0.6911425866227761
2023-09-03 19:00:00,0.8930985153252963,0.9155848061039312,0.6932167349064313,0.6939502637224085
2023-09-03 19:30:00,0.8944568752540701,0.9159971881137974,0.6934127370879315,0.6971299454570432
2023-09-03 20:00:00,0.8959531458750672,0.9164514381788353,0.6936286388527126,0.7006324518714877
2023-09-03 20:30:00,0.8975518208683733,0.916936777000231,0.6938593168781463,0.7043746689143747
2023-09-03 21:00:00,0.8992052023121428,0.9174387240530071,0.6940978886756253,0.708244944138029
2023-09-03 21:30:00,0.9008585837559124,0.9179406711057831,0.6943364604731042,0.7121152193616832
2023-09-03 22:00:00,0.9024572587492184,0.9184260099271788,0.6945671384985378,0.7158574364045702
2023-09-03 22:30:00,0.9039535293702156,0.9188802599922168,0.6947830402633189,0.7193599428190147
2023-09-03 23:00:00,0.9053118892989894,0.9192926420020829,0.6949790424448191,0.7225396245536494
2023-09-03 23:30:00,0.9065113288603563,0.9196567776678605,0.6951521134885283,0.7253473016532819
2023-09-04 00:00:00,0.9075447855980745,0.9199705229113576,0.6953012343296162,0.7277664421497361
2023-09-04 00:30:00,0.9084165816692654,0.920235189888361,0.6954270286262214,0.7298071634528108
2023-09-04 01:00:00,0.909138970776804,0.9204544986781462,0.6955312645050709,0.7314981493262035
2023-09-04 01:30:00,0.9097287402677027,0.9206335457207324,0.6956163642671809,0.7328786959973266
2023-09-04 02:00:00,0.9102044306131791,0.9207779596839142,0.6956850031775734,0.7339922034490803
2023-09-04 02:30:00,0.9105843675497045,0.9208933040445566,0.695739825516494,0.7348815690080844
2023-09-04 03:00:00,0.9108854579932979,0.9209847115424151,0.6957832708379609,0.73558636879177
2023-09-04 03:30:00,0.9111225868775052,0.9210567010672791,0.6958174869375504,0.7361414458121507
2023-09-04 04:00:00,0.9113084296657499,0.9211131207399389,0.6958443027991938,0.7365764711002041
2023-09-04 04:30:00,0.9114535204121488,0.9211571685746441,0.6958652384158941,0.7369161030242742
2023-09-04 05:00:00,0.9115664561818216,0.9211914545386931,0.6958815342861979,0.7371804658020689
2023-09-04 05:30:00,0.9116541581566897,0.9212180798210643,0.6958941890900036,0.737385760703422
2023-09-04 06:00:00,0.9117221410479527,0.9212387186228588,0.6959039985629643,0.737544896697526
2023-09-04 06:30:00,0.9117747644899166,0.9212546944774931,0.6959115917709238,0.7376680789216787
2023-09-04 07:00:00,0.9118154543428012,0.9212670474356144,0.6959174630424192,0.7377633267122397
2023-09-04 07:30:00,0.9118468903514588,0.921276591036068,0.6959219990465695,0.7378369128806925
2023-09-04 08:00:00,0.9118711612697131,0.9212839593998123,0.6959255011764719,0.7378937268324451
2023-09-04 08:30:00,0.9118898908010279,0.9212896454640166,0.6959282037215915,0.7379375693717884
2023-09-04 09:00:00,0.9119529314616068,0.9213087838630242,0.6959373000639784,0.7380851364729198
2023-09-04 09:30:00,0.9119710524612065,0.9212899354397591,0.6960599029396273,0.7381610181339281
2023-09-04 10:00:00,0.9119764362536087,0.9212843355280429,0.696096328547761,0.7381835627572397
2023-09-04 10:30:00,0.9119834129143214,0.9212770788061734,0.6961435311681854,0.7382127775144206
2023-09-04 11:00:00,0.9119924491759194,0.9212676798057267,0.6962046686154291,0.7382506168474876
2023-09-04 11:30:00,0.9120041454494205,0.9212555140136376,0.6962838031442803,0.7382995949767571
2023-09-04 12:00:00,0.9120192720258555,0.9212397802174068,0.6963861463819948,0.738362937494864
2023-09-04 12:30:00,0.912038813666664,0.9212194541247304,0.6965183610175527,0.7384447680889886
2023-09-04 13:00:00,0.9120640235460794,0.9211932322557285,0.696688925764498,0.7385503344245185
2023-09-04 13:30:00,0.9120964868644874,0.9211594657759834,0.6969085657555506,0.7386862745258963
2023-09-04 14:00:00,0.912138193111428,0.9211160853327129,0.6971907414589013,0.738860919377847
2023-09-04 14:30:00,0.9121916135080489,0.9210605205035785,0.6975521726375746,0.7390846172155427
2023-09-04 15:00:00,0.9122597760618089,0.9209896217290912,0.6980133461537821,0.7393700478160702
2023-09-04 15:30:00,0.9123463243269713,0.9208995991933214,0.6985989135300743,0.739732468557918
2023-09-04 16:00:00,0.9124555369686446,0.920786002474507,0.6993378233155279,0.7401897963453679
2023-09-04 16:30:00,0.9125922738695709,0.9206437766016766,0.700262956455603,0.7407623819307483
2023-09-04 17:00:00,0.91276180275157,0.920467442393069,0.7014099532492616,0.7414722838919655
2023-09-04 17:30:00,0.9129694530618341,0.9202514564637352,0.7028148716163644,0.742341819281838
2023-09-04 18:00:00,0.913220050313067,0.9199907995924441,0.7045103599619146,0.7433911949282056
2023-09-04 18:30:00,0.9135171168247186,0.9196818080647576,0.7065202495591894,0.7446351605389414
2023-09-04 19:00:00,0.9138618949982287,0.9193231896060376,0.708852946235273,0.7460789186683731
2023-09-04 19:30:00,0.9142523547348397,0.9189170558084424,0.7114947147685409,0.7477139682807323
2023-09-04 20:00:00,0.9146824568161787,0.9184696883201476,0.7144046950764635,0.749515020157354
2023-09-04 20:30:00,0.915141994972149,0.9179917031172582,0.7175138336801401,0.7514393355561844
2023-09-04 21:00:00,0.9156172584640825,0.9174973613228578,0.7207293666026862,0.7534295007778262
