,HourlyDryBulbTemperature,HourlyVisibility,HourlyWindSpeed,HourlyWindDirection,HourlyPrecipitation,HourlyWindSpeed_24row_mean,HourlyWindDirection_24row_mean,HourlyDryBulbTemperature_24row_mean,HourlyDryBulbTemperature_6row_mean
2023-11-26 12:00:00,0.39220534555209086,1.0,0.06988244758868069,0.16673535064323985,0.0,0.11627906976744184,0.3425696979337349,0.2941499689301521,0.35296541787408464
2023-11-26 12:30:00,0.4117647058823529,1.0,0.11627906976744186,0.19444444444444445,0.0,0.11434108527131785,0.3194215497855867,0.3121238251393024,0.3693052871551304
2023-11-26 13:00:00,0.4117647058823529,0.994,0.11627906976744186,0.19444444444444445,0.0,0.11240310077519382,0.2962734016374385,0.33009768134845274,0.3856451564361761
2023-11-26 13:30:00,0.4117647058823529,1.0,0.0,0.0,0.0,0.10658914728682171,0.25923636460040145,0.3464375506294985,0.3954490780048036
2023-11-26 14:00:00,0.41181318868934574,1.0,0.0,0.0,0.0,0.10076081808242267,0.22219932756336447,0.362765299208796,0.4052449191055989
2023-11-26 14:30:00,0.43137254901960786,1.0,0.0,0.0,0.0,0.08913291110567849,0.1851622905263274,0.3742032077055281,0.4117808668180172
2023-11-26 15:00:00,0.43127558340562216,1.0,0.0,0.0,0.0,0.07750979603427662,0.1481481481481481,0.3856289955005119,0.4182925731269391
2023-11-26 15:30:00,0.39215686274509803,1.0,0.0,0.0,0.0,0.06781987355365646,0.12037037037037034,0.3921649432129302,0.41502459927072993
2023-11-26 16:00:00,0.39215686274509803,0.994,0.0,0.0,0.0,0.05812995107303629,0.09259259259259256,0.39870089092534844,0.4117566254145208
2023-11-26 16:30:00,0.37254901960784315,1.0,0.0,0.0,0.0,0.04456405960016808,0.07638888888888885,0.40033487785345306,0.4052206777021025
2023-11-26 17:00:00,0.37245205399385745,1.0,0.0,0.0,0.0,0.031017335748669123,0.06019090884989958,0.4019527038458934,0.39866048858618774
2023-11-26 17:30:00,0.3333333333333333,1.0,0.0,0.0,0.0,0.02520338226029703,0.04630201996101069,0.39705074306157956,0.382320619305142
2023-11-26 18:00:00,0.3331878849123548,1.0,0.00017250859232335633,0.0012363115783173872,0.0,0.019394220677267256,0.03251043337226715,0.3921326213416016,0.3659726695562641
2023-11-26 18:30:00,0.27450980392156865,1.0,0.06976744186046512,0.5,0.0,0.015518251685019196,0.05797339633523011,0.3806947128448696,0.3463648264190093
2023-11-26 19:00:00,0.27450980392156865,0.994,0.06976744186046512,0.5,0.0,0.01164228269277113,0.08343635929819308,0.3692568043481375,0.32675698328175434
2023-11-26 19:30:00,0.27450980392156865,1.0,0.0,0.0,0.0,0.01164228269277113,0.08343635929819308,0.3578188958514055,0.3104171140007086
2023-11-26 20:00:00,0.27446132111457583,1.0,0.00028751432053892727,0.0013049955548905753,0.0,0.01166624221948271,0.08354510892776729,0.34637290688684136,0.294085325187495
2023-11-26 20:30:00,0.2549019607843137,1.0,0.11627906976744186,0.5277777777777778,0.0,0.021356164700102865,0.12752659040924877,0.33166702453390023,0.28101342976265836
2023-11-26 21:00:00,0.2548534779773209,1.0,0.11599155544690293,0.5264727822228872,0.0,0.031022127654011442,0.17139932226115606,0.3169651824148751,0.26795769527348606
2023-11-26 21:30:00,0.23529411764705882,1.0,0.0,0.0,0.0,0.031022127654011442,0.17139932226115606,0.30389328699003854,0.2614217475610678
2023-11-26 22:00:00,0.23529411764705882,0.994,0.0,0.0,0.0,0.031022127654011442,0.17139932226115606,0.29082139156520187,0.25488579984864945
2023-11-26 22:30:00,0.21568627450980393,1.0,0.11627906976744186,0.5833333333333334,0.0,0.0407120501346316,0.22001043337226714,0.2777494961403653,0.245081878280022
2023-11-26 23:00:00,0.21573475731679678,1.0,0.11627906976744186,0.5830585974270406,0.0,0.050401972615251756,0.26859864982452053,0.2646897214172769,0.23529411764705885
2023-11-26 23:30:00,0.23529411764705882,1.0,0.11627906976744186,0.4722222222222222,0.0,0.06009189509587191,0.3079505016763724,0.256519786776754,0.23202614379084965
2023-11-27 00:00:00,0.23529411764705882,1.0,0.11627906976744186,0.4722222222222222,0.0,0.06976744186046512,0.34719932756336447,0.24836197283797937,0.22876625040247267
2023-11-27 00:30:00,0.23529411764705882,1.0,0.06976744186046512,0.4166666666666667,0.0,0.06976744186046512,0.34025488311892005,0.2450939989817702,0.22876625040247267
2023-11-27 01:00:00,0.23529411764705882,0.994,0.06976744186046512,0.4166666666666667,0.0,0.06976744186046512,0.3333104386744756,0.24182602512556106,0.22876625040247267
2023-11-27 01:30:00,0.13725490196078433,1.0,0.11627906976744186,0.6388888888888888,0.0,0.07945736434108527,0.38655117941521633,0.23038811662882905,0.2156943549776361
2023-11-27 02:00:00,0.13720641915379148,1.0,0.11633657263154965,0.6387515209357425,0.0,0.08912811920033616,0.439671723196954,0.218950208132097,0.20260629861713517
2023-11-27 02:30:00,0.11764705882352941,1.0,0.13953488372093023,0.5833333333333334,0.0,0.09106610369646019,0.44430135282658356,0.207512299635365,0.18299845547988028
2023-11-27 03:00:00,0.11764705882352941,1.0,0.13936237512860689,0.5834707012864797,0.0,0.09301367200326886,0.44905117941521633,0.196078431372549,0.1633906123426254
2023-11-27 03:30:00,0.11764705882352941,1.0,0.06976744186046512,0.6388888888888888,0.0,0.09882762549164097,0.5022919201559571,0.18627450980392155,0.14378276920537048
2023-11-27 04:00:00,0.11764705882352941,0.994,0.06976744186046512,0.6388888888888888,0.0,0.10464157898001304,0.5555326608966978,0.17647058823529413,0.12417492606811557
2023-11-27 04:30:00,0.11764705882352941,1.0,0.13953488372093023,0.5277777777777778,0.0,0.10657956347613708,0.5509030312670681,0.16830065359477123,0.12090695221190641
2023-11-27 05:00:00,0.11784099005150077,1.0,0.13947738085682246,0.5274343578949119,0.0,0.10851275606691879,0.5462676779727241,0.16014283965599657,0.11767938069485796
2023-11-27 05:30:00,0.19607843137254902,1.0,0.11627906976744186,0.3888888888888889,0.0,0.10851275606691879,0.5393232335282796,0.15687486579978743,0.1307512761196946
2023-11-27 06:00:00,0.19598146575856334,1.0,0.11627906976744186,0.3890262568420353,0.0,0.10851275606691879,0.5323902364132641,0.15359881147574614,0.1438070106088669
2023-11-27 06:30:00,0.1568627450980392,1.0,0.11627906976744186,0.4444444444444444,0.0,0.11238872505916685,0.5347050512280789,0.14706286376332783,0.1503429583212852
2023-11-27 07:00:00,0.1568627450980392,0.994,0.11627906976744186,0.4444444444444444,0.0,0.11626469405141493,0.5370198660428936,0.14052691605090953,0.1568789060337035
2023-11-27 07:30:00,0.17647058823529413,1.0,0.06976744186046512,0.4444444444444444,0.0,0.11238872505916686,0.52081616233919,0.14379488990711867,0.16668282760233097
2023-11-27 08:00:00,0.17661603665627265,1.0,0.06976744186046512,0.4445131284210176,0.0,0.10850796416157647,0.5046296296296297,0.14707902469899212,0.17647866870312626
2023-11-27 08:30:00,0.23529411764705882,1.0,0.06976744186046512,0.4722222222222222,0.0,0.10269401067320438,0.4953703703703703,0.15688294626761956,0.18301461641554453
2023-11-27 09:00:00,0.23543956606803734,1.0,0.06959493326814176,0.471054594620478,0.0,0.0968800571848323,0.4860023614815369,0.16669898853799522,0.18959096646712356
2023-11-27 09:30:00,0.29411764705882354,1.0,0.0,0.0,0.0,0.09106610369646019,0.4327616207407961,0.1814048708909364,0.21246678346058764
2023-11-27 10:00:00,0.29411764705882354,0.994,0.0,0.0,0.0,0.08525215020808811,0.37952088000005535,0.19611075324387758,0.23534260045405167
2023-11-27 10:30:00,0.3137254901960784,1.0,0.0,0.0,0.0,0.07362424323134391,0.3355393985185739,0.21245062252492333,0.2582184174475157
2023-11-27 11:00:00,0.3138224558100641,1.0,0.0,0.0,0.0,0.06200112815994204,0.2915865353606646,0.22878241133813695,0.2810861539731476
2023-11-27 11:30:00,0.35294117647058826,1.0,0.0,0.0,0.0,0.05231120567932188,0.2591791279532572,0.24185430676297356,0.30069399711040257
2023-11-27 12:00:00,0.3530866248915668,1.0,0.0,0.0,0.0,0.04262128319870173,0.2267602732164209,0.2549464033573905,0.32030184024765745
2023-11-27 12:30:00,0.4117647058823529,1.0,0.0,0.0,0.0,0.03293136071808158,0.1897232361793839,0.27618823342274995,0.3399096833849123
2023-11-27 13:00:00,0.4117647058823529,0.994,0.0,0.0,0.0,0.023241438237461425,0.1526861991423468,0.29743006348810946,0.35951752652216723
2023-11-27 13:30:00,0.4117647058823529,1.0,0.06976744186046512,0.08333333333333333,0.0,0.023241438237461425,0.12259360654975422,0.31703790662536435,0.375857395803213
2023-11-27 14:00:00,0.41181318868934574,1.0,0.06976744186046512,0.08319596538018695,0.0,0.023241438237461425,0.09248384296301833,0.33663766929478717,0.39218918461642654
2023-11-27 14:30:00,0.43137254901960786,1.0,0.06976744186046512,0.027777777777777776,0.0,0.023241438237461425,0.0554468059259813,0.35297753857583286,0.4052610800412632
2023-11-27 15:00:00,0.4315179974405864,1.0,0.06959493326814176,0.02770909380120459,0.0,0.023241438237461425,0.018501347524375183,0.3693174078568786,0.4183329754660998
2023-11-27 15:30:00,0.49019607843137253,1.0,0.0,0.0,0.0,0.023241438237461425,0.018501347524375183,0.38565727713792436,0.4314048708909364
2023-11-27 16:00:00,0.49019607843137253,0.994,0.0,0.0,0.0,0.023241438237461425,0.018501347524375183,0.40199714641897005,0.44447676631577293
2023-11-27 16:30:00,0.43137254901960786,1.0,0.0,0.0,0.0,0.023241438237461425,0.018501347524375183,0.4118010679875976,0.4477447401719821
2023-11-27 17:00:00,0.43127558340562216,1.0,0.00017250859232335633,0.00075552374230507,0.0,0.023255813953488372,0.01856430783623394,0.42158882862056074,0.45098847262469494
2023-11-27 17:30:00,0.39215686274509803,1.0,0.06976744186046512,0.3055555555555556,0.0,0.02906976744186046,0.0440272707991969,0.4248568024767699,0.4444525249122766
2023-11-27 18:00:00,0.39205989713111233,1.0,0.06999745331689626,0.3050747677195433,0.0,0.03490288855160182,0.06945016810915884,0.42810457516339867,0.4378761748606976
2023-11-27 18:30:00,0.35294117647058826,1.0,0.16279069767441862,0.1111111111111111,0.0,0.04846878002447003,0.0787094273684181,0.42320261437908496,0.4150003578672336
2023-11-27 19:00:00,0.35294117647058826,0.994,0.16279069767441862,0.1111111111111111,0.0,0.06203467149733825,0.08796868662767736,0.41830065359477125,0.39212454087376947
2023-11-27 19:30:00,0.3137254901960784,1.0,0.0,0.0,0.0,0.056220718008966164,0.08102424218323291,0.4101307189542484,0.3725166977365146
2023-11-27 20:00:00,0.3136770073890856,1.0,0.00017250859232335633,0.0016484154377565162,0.0,0.05042114023662101,0.07422861302136372,0.4019527038458934,0.3529169350670918
2023-11-27 20:30:00,0.29411764705882354,1.0,0.06976744186046512,0.6666666666666666,0.0,0.050421140236621025,0.12746935376210444,0.3905147953491614,0.33657706578604607
2023-11-27 21:00:00,0.2939237158308522,1.0,0.06959493326814176,0.6650182512289101,0.0,0.05042114023662101,0.18057845021441324,0.3790486052150168,0.32022103556933607
2023-11-27 21:30:00,0.21568627450980393,1.0,0.0,0.0,0.0,0.05042114023662101,0.18057845021441324,0.3561727882215528,0.297345218575872
2023-11-27 22:00:00,0.21568627450980393,0.994,0.0,0.0,0.0,0.05042114023662101,0.18057845021441324,0.3332969712280887,0.27446940158240796
2023-11-27 22:30:00,0.21568627450980393,1.0,0.06976744186046512,0.4722222222222222,0.0,0.05623509372499311,0.2199303020662651,0.3153231150189384,0.2581295323013622
2023-11-27 23:00:00,0.21573475731679678,1.0,0.06976744186046512,0.4720848542690758,0.0,0.06203467149733826,0.25920774627682935,0.2973613795115363,0.24180582395598071
2023-11-27 23:30:00,0.23529411764705882,1.0,0.06976744186046512,0.4166666666666667,0.0,0.06203467149733826,0.26846700553608854,0.2842894840866997,0.23200190238735327
2023-11-28 00:00:00,0.23529411764705882,1.0,0.06976744186046512,0.4166666666666667,0.0,0.06201550387596899,0.27776633044834886,0.2712256691296952,0.22223030269005437
2023-11-28 00:30:00,0.27450980392156865,1.0,0.0,0.0,0.0,0.04844961240310078,0.2685070711890896,0.2646897214172769,0.23203422425868184
2023-11-28 01:00:00,0.27450980392156865,0.994,0.0,0.0,0.0,0.03488372093023256,0.2592478119298303,0.2581537737048586,0.24183814582730925
2023-11-28 01:30:00,0.1568627450980392,1.0,0.11627906976744186,0.6111111111111112,0.0,0.04457364341085271,0.31017373785575625,0.245081878280022,0.23203422425868184
2023-11-28 02:00:00,0.1568627450980392,1.0,0.11599155544690293,0.609600063626501,0.0,0.05422523064873435,0.3608363752048183,0.23201402308910146,0.2222222222222222
2023-11-28 02:30:00,0.1568627450980392,1.0,0.0,0.0,0.0,0.048411277160362254,0.30528081964926274,0.22057611459236945,0.20915032679738563
2023-11-28 03:00:00,0.15676577948405354,1.0,0.00017250859232335633,0.0013736795314637637,0.0,0.042626075104044044,0.24997710534114226,0.20914628656346956,0.19606227043688473
2023-11-28 03:30:00,0.11764705882352941,1.0,0.06976744186046512,0.5555555555555556,0.0,0.04844002859241614,0.29627340163743854,0.2009763519229467,0.16991847958721154
2023-11-28 04:00:00,0.11764705882352941,0.994,0.06976744186046512,0.5555555555555556,0.0,0.054253982080788236,0.3425696979337349,0.1928064172824238,0.14377468873753832
2023-11-28 04:30:00,0.11764705882352941,1.0,0.06976744186046512,0.5833333333333334,0.0,0.054253982080788236,0.35182895719299406,0.1846364826419009,0.13723874102512004
2023-11-28 05:00:00,0.11774402443751508,1.0,0.06993995045278847,0.5830585974270406,0.0,0.05426835779681518,0.3610767691228245,0.17647058823529413,0.13071895424836602
2023-11-28 05:30:00,0.1568627450980392,1.0,0.13953488372093023,0.4722222222222222,0.0,0.06008231128518728,0.3657063987524541,0.1699346405228758,0.13071895424836602
2023-11-28 06:00:00,0.1568627450980392,1.0,0.13947738085682246,0.47215353824564904,0.0,0.06589147286821706,0.37033030471736933,0.16339869281045752,0.13073511518403028
2023-11-28 06:30:00,0.1568627450980392,1.0,0.11627906976744186,0.4444444444444444,0.0,0.07558139534883722,0.40736734175440636,0.15359477124183007,0.13727106289644858
2023-11-28 07:00:00,0.1568627450980392,0.994,0.11627906976744186,0.4444444444444444,0.0,0.08527131782945736,0.4444043787914434,0.14379084967320263,0.1438070106088669
2023-11-28 07:30:00,0.17647058823529413,1.0,0.06976744186046512,0.5277777777777778,0.0,0.08139534883720931,0.437459934346999,0.1454248366013072,0.15361093217749436
2023-11-28 08:00:00,0.17671300227025832,1.0,0.06959493326814176,0.5264727822228872,0.0,0.07752896365564586,0.4305326608966977,0.14707902469899212,0.1634390951496182
2023-11-28 08:30:00,0.27450980392156865,1.0,0.0,0.0,0.0,0.07752896365564586,0.4305326608966977,0.1568829462676196,0.18304693828687313
