,amplitude,smoothed_amplitude,amplitude_log
2024-04-14 19:30:00,2517.0004825142246,2468.21577137806,0.8722745533189333
2024-04-14 20:00:00,2516.313325149651,2488.3742664506535,0.8727842974991555
2024-04-14 20:30:00,2510.2275734322034,2503.522349884381,0.8731657186507396
2024-04-14 21:00:00,2511.443188130582,2513.7461423066643,0.8734223658940446
2024-04-14 21:30:00,2514.088147107342,2513.0180584549435,0.8734041096289646
2024-04-14 22:00:00,2518.944276742529,2513.675796353163,0.8734206021503733
2024-04-14 22:30:00,2520.5629024034365,2516.2596285959717,0.8734853656134766
2024-04-14 23:00:00,2524.7907615721147,2519.5965219563545,0.8735689452690382
2024-04-14 23:30:00,2523.2846372483355,2521.895644491603,0.8736264929509485
2024-04-15 00:00:00,2520.6804199622975,2522.329680296545,0.8736373534423767
2024-04-15 00:30:00,2513.040252293054,2520.4490177689495,0.8735902871663197
2024-04-15 01:00:00,2521.5054169584673,2519.6276816155378,0.8735697254154087
2024-04-15 01:30:00,2537.096023319968,2523.080528133446,0.8736561385808946
2024-04-15 02:00:00,2538.913602225303,2527.638823699197,0.8737701083700353
2024-04-15 02:30:00,2517.3214678607824,2528.709127591129,0.873796850913404
2024-04-15 03:00:00,2528.7845331274357,2530.528906633371,0.8738423041285206
2024-04-15 03:30:00,2531.360369874832,2529.0949932720873,0.8738064904541551
2024-04-15 04:00:00,2525.2776330542697,2525.686000979329,0.8737212976703801
2024-04-15 04:30:00,2527.9554935119104,2528.344507392111,0.8737877413035358
2024-04-15 05:00:00,2527.2184146836903,2527.952977781175,0.8737779585113338
2024-04-15 05:30:00,2518.6849197587826,2524.7841152521623,0.873698747405211
2024-04-15 06:00:00,2510.009482946586,2520.9670777252413,0.8736032544698688
2024-04-15 06:30:00,2516.223908570901,2518.0341814899894,0.8735298214007087
2024-04-15 07:00:00,2514.441819537182,2514.840032703362,0.8734497885589317
2024-04-15 07:30:00,2509.390744717053,2512.5164889429298,0.8733915312237689
2024-04-15 08:00:00,2508.0222799059693,2512.0196881827756,0.8733790709207307
2024-04-15 08:30:00,2509.4318638425125,2510.3216770006784,0.8733364717615179
2024-04-15 09:00:00,2514.0399654512707,2510.2212134792007,0.8733339508220951
2024-04-15 09:30:00,2511.8307846483303,2510.83122346202,0.8733492569187921
