timestamp,sunlight_fraction
2023-06-21 19:57:00,75.32346277068402
2023-06-21 20:01:00,75.47938232905707
2023-06-21 20:05:00,75.5861313555952
2023-06-21 20:09:00,75.64259652946369
2023-06-21 20:13:00,75.64818362420476
2023-06-21 20:17:00,75.60283116811588
2023-06-21 20:21:00,75.50702410462812
2023-06-21 20:25:00,75.3617528111711
2023-06-21 20:29:00,75.16849943879477
2023-06-21 20:33:00,74.92910130838582
2023-06-21 20:37:00,74.64575774085701
2023-06-21 20:41:00,74.32085930241784
2023-06-21 20:45:00,73.95696048381791
2023-06-21 20:49:00,73.55668407769848
2023-06-21 20:53:00,73.12263921632251
2023-06-21 20:57:00,72.65740088100709
2023-06-21 21:01:00,72.16344843042094
2023-06-21 21:05:00,71.64313144963853
2023-06-21 21:09:00,71.09867658032931
2023-06-21 21:13:00,70.53215336981177
2023-06-21 21:17:00,69.94546744086436
2023-06-21 21:21:00,69.34038781248209
2023-06-21 21:25:00,68.71853323949829
2023-06-21 21:29:00,68.08137904277365
2023-06-21 21:33:00,67.43027759976384
2023-06-21 21:37:00,66.76644468414113
2023-06-21 21:41:00,66.0910004469294
2023-06-21 21:45:00,65.40496258631498
2023-06-21 21:49:00,64.70923951745748
2023-06-21 21:53:00,64.00467135362481
2023-06-21 21:57:00,63.29202307600403
2023-06-21 22:01:00,62.57197087332294
2023-06-21 22:05:00,61.84515678336354
2023-06-21 22:09:00,61.11214088163778
2023-06-21 22:13:00,60.373455922900895
2023-06-21 22:17:00,59.62957319020564
2023-06-21 22:21:00,58.88093664584805
2023-06-21 22:25:00,58.1279424408
2023-06-21 22:29:00,57.37096623546582
2023-06-21 22:33:00,56.61033246383111
2023-06-21 22:37:00,55.84636555988143
2023-06-21 22:41:00,55.07934897646734
2023-06-21 22:45:00,54.30954909096646
2023-06-21 22:49:00,53.537215205283516
2023-06-21 22:53:00,52.76257954585027
2023-06-21 22:57:00,51.985850433436426
2023-06-21 23:01:00,51.20722935862248
2023-06-21 23:05:00,50.426907566705204
2023-06-21 23:09:00,49.64505239731926
2023-06-21 23:13:00,48.86183119009931
2023-06-21 23:17:00,48.07740103939627
2023-06-21 23:21:00,47.291901964088126
2023-06-21 23:25:00,46.50547739814744
2023-06-21 23:29:00,45.718250284979284
2023-06-21 23:33:00,44.93035381327246
2023-06-21 23:37:00,44.141897266053704
2023-06-21 23:41:00,43.352996756538886
2023-06-21 23:45:00,42.56375815266016
2023-06-21 23:49:00,41.77428390725507
2023-06-21 23:53:00,40.98467647316116
2023-06-21 23:57:00,40.195024642837645
2023-06-22 00:01:00,39.40542745402749
2023-06-22 00:05:00,38.61596686900074
2023-06-22 00:09:00,37.82673168021659
2023-06-22 00:13:00,37.03780726503968
2023-06-22 00:17:00,36.24927558574005
2023-06-22 00:21:00,35.46121177439856
2023-06-22 00:25:00,34.67369437819068
2023-06-22 00:29:00,33.886805359386436
2023-06-22 00:33:00,33.100613019877535
2023-06-22 00:37:00,32.315192491744845
2023-06-22 00:41:00,31.53062232216382
2023-06-22 00:45:00,30.746967397931574
2023-06-22 00:49:00,29.964302851128984
2023-06-22 00:53:00,29.18270039874233
2023-06-22 00:57:00,28.402230050210605
2023-06-22 01:01:00,27.622963522520095
2023-06-22 01:05:00,26.844972532657085
2023-06-22 01:09:00,26.068325382513276
2023-06-22 01:13:00,25.293095496622243
2023-06-22 01:17:00,24.519354591970274
2023-06-22 01:21:00,23.747176093090946
2023-06-22 01:25:00,22.976635132065127
2023-06-22 01:29:00,22.207803425879103
2023-06-22 01:33:00,21.44075781416104
2023-06-22 01:37:00,20.675580259180972
2023-06-22 01:41:00,19.912345893019776
2023-06-22 01:45:00,19.15113838549478
2023-06-22 01:49:00,18.392044821517903
2023-06-22 01:53:00,17.635150578453768
2023-06-22 01:57:00,16.880547863856176
2023-06-22 02:01:00,16.128334007920795
2023-06-22 02:05:00,15.378509010647624
2023-06-22 02:09:00,14.630572560679964
2023-06-22 02:13:00,13.885789950561556
2023-06-22 02:17:00,13.143952859522715
2023-06-22 02:21:00,12.405053603600628
2023-06-22 02:25:00,11.669232201673276
2023-06-22 02:29:00,10.936643186770633
2023-06-22 02:33:00,10.20746158249018
2023-06-22 02:37:00,9.481885464317848
2023-06-22 02:41:00,8.760142789817186
2023-06-22 02:45:00,8.042504205234055
2023-06-22 02:49:00,7.3292915832330925
2023-06-22 02:53:00,6.620898086578397
2023-06-22 02:57:00,5.917815915777033
2023-06-22 03:01:00,5.220671740685348
2023-06-22 03:05:00,4.530279634475044
2023-06-22 03:09:00,3.8477614557172957
2023-06-22 03:13:00,3.1745205948431283
2023-06-22 03:17:00,2.5125815626112167
2023-06-22 03:21:00,1.8646907353981403
2023-06-22 03:25:00,1.2345763292736684
2023-06-22 03:29:00,0.6271129648710745
2023-06-22 03:33:00,0.04814067070918411
2023-06-22 03:37:00,0.0
2023-06-22 03:41:00,0.0
2023-06-22 03:45:00,0.0
2023-06-22 03:49:00,0.0
2023-06-22 03:53:00,0.0
2023-06-22 03:57:00,0.0
2023-06-22 04:01:00,0.0
2023-06-22 04:05:00,0.0
2023-06-22 04:09:00,0.0
2023-06-22 04:13:00,0.0
2023-06-22 04:17:00,0.0
2023-06-22 04:21:00,0.0
2023-06-22 04:25:00,0.0
2023-06-22 04:29:00,0.0
2023-06-22 04:33:00,0.0
2023-06-22 04:37:00,0.0
2023-06-22 04:41:00,0.0
2023-06-22 04:45:00,0.0
2023-06-22 04:49:00,0.0
2023-06-22 04:53:00,0.0
2023-06-22 04:57:00,0.0
2023-06-22 05:01:00,0.0
2023-06-22 05:05:00,0.0
2023-06-22 05:09:00,0.0
2023-06-22 05:13:00,0.0
2023-06-22 05:17:00,0.0
2023-06-22 05:21:00,0.0
2023-06-22 05:25:00,0.0
2023-06-22 05:29:00,0.0
2023-06-22 05:33:00,0.0
2023-06-22 05:37:00,0.0
2023-06-22 05:41:00,0.0
2023-06-22 05:45:00,0.0
2023-06-22 05:49:00,0.0
2023-06-22 05:53:00,0.0
2023-06-22 05:57:00,0.0
2023-06-22 06:01:00,0.0
2023-06-22 06:05:00,0.0
2023-06-22 06:09:00,0.0
2023-06-22 06:13:00,0.0
2023-06-22 06:17:00,0.0
2023-06-22 06:21:00,0.0
2023-06-22 06:25:00,0.0
2023-06-22 06:29:00,0.0
2023-06-22 06:33:00,0.0
2023-06-22 06:37:00,0.0
2023-06-22 06:41:00,0.0
2023-06-22 06:45:00,0.0
2023-06-22 06:49:00,0.0
2023-06-22 06:53:00,0.0
2023-06-22 06:57:00,0.0
2023-06-22 07:01:00,0.0
2023-06-22 07:05:00,0.0
2023-06-22 07:09:00,0.0
2023-06-22 07:13:00,0.0
2023-06-22 07:17:00,0.0
2023-06-22 07:21:00,0.0
2023-06-22 07:25:00,0.0
2023-06-22 07:29:00,0.0
2023-06-22 07:33:00,0.0
2023-06-22 07:37:00,0.0
2023-06-22 07:41:00,0.0
2023-06-22 07:45:00,0.0
2023-06-22 07:49:00,0.0
2023-06-22 07:53:00,0.0
2023-06-22 07:57:00,0.0
2023-06-22 08:01:00,0.0
2023-06-22 08:05:00,0.0
2023-06-22 08:09:00,0.0
2023-06-22 08:13:00,0.0
2023-06-22 08:17:00,0.0
2023-06-22 08:21:00,0.0
2023-06-22 08:25:00,0.0
2023-06-22 08:29:00,0.0
2023-06-22 08:33:00,0.0
2023-06-22 08:37:00,0.0
2023-06-22 08:41:00,0.0
2023-06-22 08:45:00,0.0
2023-06-22 08:49:00,0.0
2023-06-22 08:53:00,0.0
2023-06-22 08:57:00,0.0
2023-06-22 09:01:00,0.0
2023-06-22 09:05:00,0.0
2023-06-22 09:09:00,0.0
2023-06-22 09:13:00,0.0
2023-06-22 09:17:00,0.0
2023-06-22 09:21:00,0.0
2023-06-22 09:25:00,0.0
2023-06-22 09:29:00,0.0
2023-06-22 09:33:00,0.0
2023-06-22 09:37:00,0.0
2023-06-22 09:41:00,0.0
2023-06-22 09:45:00,0.0
2023-06-22 09:49:00,0.0
2023-06-22 09:53:00,0.0
2023-06-22 09:57:00,0.0
2023-06-22 10:01:00,0.0
2023-06-22 10:05:00,0.0
2023-06-22 10:09:00,0.0
2023-06-22 10:13:00,0.0
2023-06-22 10:17:00,0.0
2023-06-22 10:21:00,0.0
2023-06-22 10:25:00,0.0
2023-06-22 10:29:00,0.0
2023-06-22 10:33:00,0.0
2023-06-22 10:37:00,0.0
2023-06-22 10:41:00,0.0
2023-06-22 10:45:00,0.0
2023-06-22 10:49:00,0.0
2023-06-22 10:53:00,0.0
2023-06-22 10:57:00,0.0
2023-06-22 11:01:00,0.0
2023-06-22 11:05:00,0.0
2023-06-22 11:09:00,0.0
2023-06-22 11:13:00,0.0
2023-06-22 11:17:00,0.0
2023-06-22 11:21:00,0.0
2023-06-22 11:25:00,0.0
2023-06-22 11:29:00,0.0
2023-06-22 11:33:00,0.0
2023-06-22 11:37:00,0.0
2023-06-22 11:41:00,0.0
2023-06-22 11:45:00,0.0
2023-06-22 11:49:00,0.0
2023-06-22 11:53:00,0.0
2023-06-22 11:57:00,0.0
2023-06-22 12:01:00,0.0
2023-06-22 12:05:00,0.0
2023-06-22 12:09:00,0.0
2023-06-22 12:13:00,0.0
2023-06-22 12:17:00,0.0
2023-06-22 12:21:00,0.0
2023-06-22 12:25:00,0.0
